"id";"date_lastfm";"position_lastfm";"no_of_listeners_lastfm";"track_id"
"25205";"2011-07-17 00:00:00";"5";"5027";"6151"
"25206";"2011-07-17 00:00:00";"6";"4918";"6153"
"25207";"2011-07-17 00:00:00";"7";"4702";"6157"
"25208";"2011-07-17 00:00:00";"8";"4698";"1266"
"25209";"2011-07-17 00:00:00";"9";"4365";"6159"
"25210";"2011-07-17 00:00:00";"10";"4358";"6196"
"25211";"2011-07-17 00:00:00";"11";"4354";"6195"
"25212";"2011-07-17 00:00:00";"12";"4274";"6162"
"25213";"2011-07-17 00:00:00";"13";"3986";"5212"
"25214";"2011-07-17 00:00:00";"14";"3950";"6163"
"25215";"2011-07-17 00:00:00";"15";"3629";"6199"
"25216";"2011-07-17 00:00:00";"16";"3380";"1565"
"25217";"2011-07-17 00:00:00";"17";"3352";"6202"
"25218";"2011-07-17 00:00:00";"18";"3328";"1388"
"25219";"2011-07-17 00:00:00";"19";"3322";"1557"
"25220";"2011-07-17 00:00:00";"20";"3222";"5253"
"25221";"2011-07-17 00:00:00";"21";"3183";"6203"
"25222";"2011-07-17 00:00:00";"22";"3161";"1373"
"25223";"2011-07-17 00:00:00";"23";"3121";"1765"
"25224";"2011-07-17 00:00:00";"24";"3105";"1724"
"25225";"2011-07-17 00:00:00";"25";"3083";"6204"
"25226";"2011-07-17 00:00:00";"26";"3020";"1097"
"25227";"2011-07-17 00:00:00";"27";"3010";"1541"
"25228";"2011-07-17 00:00:00";"28";"3010";"1550"
"25229";"2011-07-17 00:00:00";"29";"2956";"6186"
"25230";"2011-07-17 00:00:00";"30";"2922";"6205"
"25231";"2011-07-17 00:00:00";"31";"2875";"1273"
"25232";"2011-07-17 00:00:00";"32";"2796";"1776"
"25233";"2011-07-17 00:00:00";"33";"2749";"6206"
"25234";"2011-07-17 00:00:00";"34";"2720";"6181"
"25235";"2011-07-17 00:00:00";"35";"2695";"1176"
"25236";"2011-07-17 00:00:00";"36";"2655";"1102"
"25237";"2011-07-17 00:00:00";"37";"2623";"1613"
"25238";"2011-07-17 00:00:00";"38";"2603";"2618"
"25239";"2011-07-17 00:00:00";"39";"2591";"6207"
"25240";"2011-07-17 00:00:00";"40";"2544";"5674"
"25241";"2011-07-17 00:00:00";"41";"2502";"5811"
"25242";"2011-07-17 00:00:00";"42";"2496";"5263"
"25243";"2011-07-17 00:00:00";"43";"2489";"5812"
"25244";"2011-07-17 00:00:00";"44";"2475";"5259"
"25245";"2011-07-17 00:00:00";"45";"2472";"1477"
"25246";"2011-07-17 00:00:00";"46";"2465";"2196"
"25247";"2011-07-17 00:00:00";"47";"2422";"6161"
"25248";"2011-07-17 00:00:00";"48";"2400";"6029"
"25249";"2011-07-17 00:00:00";"49";"2376";"6003"
"25250";"2011-07-17 00:00:00";"50";"2372";"5125"
"25251";"2011-07-17 00:00:00";"51";"2371";"5355"
"25252";"2011-07-17 00:00:00";"52";"2290";"6070"
"25253";"2011-07-17 00:00:00";"53";"2282";"1978"
"25254";"2011-07-17 00:00:00";"54";"2276";"4332"
"25255";"2011-07-17 00:00:00";"55";"2273";"1386"
"25256";"2011-07-17 00:00:00";"56";"2236";"6200"
"25257";"2011-07-17 00:00:00";"57";"2210";"6160"
"25258";"2011-07-17 00:00:00";"58";"2205";"6072"
"25259";"2011-07-17 00:00:00";"59";"2201";"5114"
"25260";"2011-07-17 00:00:00";"60";"2192";"5058"
"25261";"2011-07-17 00:00:00";"61";"2175";"5262"
"25262";"2011-07-17 00:00:00";"62";"2170";"6156"
"25263";"2011-07-17 00:00:00";"63";"2155";"6187"
"25264";"2011-07-17 00:00:00";"64";"2152";"5893"
"25265";"2011-07-17 00:00:00";"65";"2149";"5826"
"25266";"2011-07-17 00:00:00";"66";"2144";"6172"
"25267";"2011-07-17 00:00:00";"67";"2144";"5761"
"25268";"2011-07-17 00:00:00";"68";"2139";"5268"
"25269";"2011-07-17 00:00:00";"69";"2134";"5894"
"25270";"2011-07-17 00:00:00";"70";"2129";"5974"
"25271";"2011-07-17 00:00:00";"71";"2127";"5813"
"25272";"2011-07-17 00:00:00";"72";"2101";"4575"
"25273";"2011-07-17 00:00:00";"73";"2100";"2040"
"25274";"2011-07-17 00:00:00";"74";"2092";"6165"
"25275";"2011-07-17 00:00:00";"75";"2088";"5267"
"25276";"2011-07-17 00:00:00";"76";"2087";"6027"
"25277";"2011-07-17 00:00:00";"77";"2087";"5283"
"25278";"2011-07-17 00:00:00";"78";"2085";"1510"
"25279";"2011-07-17 00:00:00";"79";"2083";"5596"
"25280";"2011-07-17 00:00:00";"80";"2081";"5861"
"25281";"2011-07-17 00:00:00";"81";"2074";"6117"
"25282";"2011-07-17 00:00:00";"82";"2073";"6188"
"25283";"2011-07-17 00:00:00";"83";"2063";"5371"
"25284";"2011-07-17 00:00:00";"84";"2059";"5275"
"25285";"2011-07-17 00:00:00";"85";"2057";"5814"
"25286";"2011-07-17 00:00:00";"86";"2031";"1269"
"25287";"2011-07-17 00:00:00";"87";"2004";"1905"
"25288";"2011-07-17 00:00:00";"88";"2003";"1589"
"25289";"2011-07-17 00:00:00";"89";"2000";"6071"
"25290";"2011-07-17 00:00:00";"90";"1996";"5264"
"25291";"2011-07-17 00:00:00";"91";"1988";"5465"
"25292";"2011-07-17 00:00:00";"92";"1978";"4574"
"25293";"2011-07-17 00:00:00";"93";"1966";"6158"
"25294";"2011-07-17 00:00:00";"94";"1966";"4587"
"25295";"2011-07-17 00:00:00";"95";"1954";"6073"
"25296";"2011-07-17 00:00:00";"96";"1952";"5760"
"25297";"2011-07-17 00:00:00";"97";"1949";"6031"
"25298";"2011-07-17 00:00:00";"98";"1938";"5975"
"25299";"2011-07-17 00:00:00";"99";"1937";"5367"
"25300";"2011-07-17 00:00:00";"100";"1928";"6028"
"25301";"2011-07-24 00:00:00";"1";"5970";"1177"
"25302";"2011-07-24 00:00:00";"2";"5923";"1266"
"25303";"2011-07-24 00:00:00";"3";"5467";"6152"
"25304";"2011-07-24 00:00:00";"4";"5355";"6155"
"25305";"2011-07-24 00:00:00";"5";"5137";"6154"
"25306";"2011-07-24 00:00:00";"6";"4890";"6151"
"25307";"2011-07-24 00:00:00";"7";"4889";"6153"
"25308";"2011-07-24 00:00:00";"8";"4673";"6157"
"25309";"2011-07-24 00:00:00";"9";"4277";"6159"
"25310";"2011-07-24 00:00:00";"10";"4143";"6162"
"25311";"2011-07-24 00:00:00";"11";"3939";"5212"
"25312";"2011-07-24 00:00:00";"12";"3804";"6163"
"25313";"2011-07-24 00:00:00";"13";"3647";"1557"
"25314";"2011-07-24 00:00:00";"14";"3636";"6181"
"25315";"2011-07-24 00:00:00";"15";"3486";"1373"
"25316";"2011-07-24 00:00:00";"16";"3430";"1388"
"25317";"2011-07-24 00:00:00";"17";"3411";"5073"
"25318";"2011-07-24 00:00:00";"18";"3363";"1273"
"25319";"2011-07-24 00:00:00";"19";"3360";"6195"
"25320";"2011-07-24 00:00:00";"20";"3336";"4864"
"25321";"2011-07-24 00:00:00";"21";"3260";"1724"
"25322";"2011-07-24 00:00:00";"22";"3256";"1550"
"25323";"2011-07-24 00:00:00";"23";"3250";"5253"
"25324";"2011-07-24 00:00:00";"24";"3226";"3247"
"25325";"2011-07-24 00:00:00";"25";"3201";"1565"
"25326";"2011-07-24 00:00:00";"26";"3160";"6196"
"25327";"2011-07-24 00:00:00";"27";"3095";"1765"
"25328";"2011-07-24 00:00:00";"28";"2876";"5077"
"25329";"2011-07-24 00:00:00";"29";"2874";"1541"
"25330";"2011-07-24 00:00:00";"30";"2838";"6208"
"25331";"2011-07-24 00:00:00";"31";"2813";"1776"
"25332";"2011-07-24 00:00:00";"32";"2724";"1097"
"25333";"2011-07-24 00:00:00";"33";"2700";"6199"
"25334";"2011-07-24 00:00:00";"34";"2696";"6186"
"25335";"2011-07-24 00:00:00";"35";"2683";"6200"
"25336";"2011-07-24 00:00:00";"36";"2642";"6003"
"25337";"2011-07-24 00:00:00";"37";"2636";"2618"
"25338";"2011-07-24 00:00:00";"38";"2633";"1386"
"25339";"2011-07-24 00:00:00";"39";"2615";"1477"
"25340";"2011-07-24 00:00:00";"40";"2614";"5674"
"25341";"2011-07-24 00:00:00";"41";"2608";"6209"
"25342";"2011-07-24 00:00:00";"42";"2566";"6210"
"25343";"2011-07-24 00:00:00";"43";"2536";"6070"
"25344";"2011-07-24 00:00:00";"44";"2531";"6211"
"25345";"2011-07-24 00:00:00";"45";"2511";"6202"
"25346";"2011-07-24 00:00:00";"46";"2500";"1176"
"25347";"2011-07-24 00:00:00";"47";"2489";"1978"
"25348";"2011-07-24 00:00:00";"48";"2488";"5125"
"25349";"2011-07-24 00:00:00";"49";"2487";"2196"
"25350";"2011-07-24 00:00:00";"50";"2468";"1102"
"25351";"2011-07-24 00:00:00";"51";"2465";"5259"
"25352";"2011-07-24 00:00:00";"52";"2445";"5263"
"25353";"2011-07-24 00:00:00";"53";"2431";"5355"
"25354";"2011-07-24 00:00:00";"54";"2398";"6203"
"25355";"2011-07-24 00:00:00";"55";"2365";"6204"
"25356";"2011-07-24 00:00:00";"56";"2354";"1418"
"25357";"2011-07-24 00:00:00";"57";"2340";"5812"
"25358";"2011-07-24 00:00:00";"58";"2330";"1613"
"25359";"2011-07-24 00:00:00";"59";"2327";"5893"
"25360";"2011-07-24 00:00:00";"60";"2323";"6117"
"25361";"2011-07-24 00:00:00";"61";"2317";"5114"
"25362";"2011-07-24 00:00:00";"62";"2316";"5811"
"25363";"2011-07-24 00:00:00";"63";"2311";"6072"
"25364";"2011-07-24 00:00:00";"64";"2306";"5058"
"25365";"2011-07-24 00:00:00";"65";"2290";"6212"
"25366";"2011-07-24 00:00:00";"66";"2289";"6161"
"25367";"2011-07-24 00:00:00";"67";"2288";"6213"
"25368";"2011-07-24 00:00:00";"68";"2281";"4332"
"25369";"2011-07-24 00:00:00";"69";"2249";"6071"
"25370";"2011-07-24 00:00:00";"70";"2227";"6205"
"25371";"2011-07-24 00:00:00";"71";"2220";"5974"
"25372";"2011-07-24 00:00:00";"72";"2214";"1510"
"25373";"2011-07-24 00:00:00";"73";"2212";"6188"
"25374";"2011-07-24 00:00:00";"74";"2208";"5894"
"25375";"2011-07-24 00:00:00";"75";"2183";"5596"
"25376";"2011-07-24 00:00:00";"76";"2170";"6214"
"25377";"2011-07-24 00:00:00";"77";"2169";"6073"
"25378";"2011-07-24 00:00:00";"78";"2167";"1905"
"25379";"2011-07-24 00:00:00";"79";"2154";"6215"
"25380";"2011-07-24 00:00:00";"80";"2144";"6216"
"25381";"2011-07-24 00:00:00";"81";"2141";"6172"
"25382";"2011-07-24 00:00:00";"82";"2137";"6187"
"25383";"2011-07-24 00:00:00";"83";"2124";"6217"
"25384";"2011-07-24 00:00:00";"84";"2121";"5262"
"25385";"2011-07-24 00:00:00";"85";"2112";"5761"
"25386";"2011-07-24 00:00:00";"86";"2109";"5826"
"25387";"2011-07-24 00:00:00";"87";"2091";"6206"
"25388";"2011-07-24 00:00:00";"88";"2062";"5371"
"25389";"2011-07-24 00:00:00";"89";"2062";"6218"
"25390";"2011-07-24 00:00:00";"90";"2045";"6156"
"25391";"2011-07-24 00:00:00";"91";"2045";"5465"
"25392";"2011-07-24 00:00:00";"92";"2042";"1704"
"25393";"2011-07-24 00:00:00";"93";"2040";"5268"
"25394";"2011-07-24 00:00:00";"94";"2031";"2040"
"25395";"2011-07-24 00:00:00";"95";"2027";"6029"
"25396";"2011-07-24 00:00:00";"96";"2026";"5275"
"25397";"2011-07-24 00:00:00";"97";"2026";"4575"
"25398";"2011-07-24 00:00:00";"98";"2020";"4574"
"25399";"2011-07-24 00:00:00";"99";"2012";"5861"
"25400";"2011-07-24 00:00:00";"100";"2009";"5813"
"25401";"2011-07-31 00:00:00";"1";"6221";"1266"
"25402";"2011-07-31 00:00:00";"2";"5826";"1177"
"25403";"2011-07-31 00:00:00";"3";"5685";"4864"
"25404";"2011-07-31 00:00:00";"4";"5610";"5073"
"25405";"2011-07-31 00:00:00";"5";"5267";"3247"
"25406";"2011-07-31 00:00:00";"6";"5008";"6155"
"25407";"2011-07-31 00:00:00";"7";"4890";"6152"
"25408";"2011-07-31 00:00:00";"8";"4633";"6154"
"25409";"2011-07-31 00:00:00";"9";"4489";"6151"
"25410";"2011-07-31 00:00:00";"10";"4427";"6153"
"25411";"2011-07-31 00:00:00";"11";"4395";"5077"
"25412";"2011-07-31 00:00:00";"12";"4218";"6157"
"25413";"2011-07-31 00:00:00";"13";"4105";"6210"
"25414";"2011-07-31 00:00:00";"14";"4084";"5212"
"25415";"2011-07-31 00:00:00";"15";"3913";"6159"
"25416";"2011-07-31 00:00:00";"16";"3793";"6162"
"25417";"2011-07-31 00:00:00";"17";"3711";"6212"
"25418";"2011-07-31 00:00:00";"18";"3689";"6213"
"25419";"2011-07-31 00:00:00";"19";"3610";"6181"
"25420";"2011-07-31 00:00:00";"20";"3599";"1557"
"25421";"2011-07-31 00:00:00";"21";"3547";"6215"
"25422";"2011-07-31 00:00:00";"22";"3462";"6163"
"25423";"2011-07-31 00:00:00";"23";"3357";"6218"
"25424";"2011-07-31 00:00:00";"24";"3306";"1373"
"25425";"2011-07-31 00:00:00";"25";"3222";"1724"
"25426";"2011-07-31 00:00:00";"26";"3191";"5253"
"25427";"2011-07-31 00:00:00";"27";"3169";"1273"
"25428";"2011-07-31 00:00:00";"28";"3145";"1388"
"25429";"2011-07-31 00:00:00";"29";"3138";"6195"
"25430";"2011-07-31 00:00:00";"30";"3073";"1550"
"25431";"2011-07-31 00:00:00";"31";"3057";"1765"
"25432";"2011-07-31 00:00:00";"32";"3031";"1565"
"25433";"2011-07-31 00:00:00";"33";"3018";"6196"
"25434";"2011-07-31 00:00:00";"34";"2862";"1097"
"25435";"2011-07-31 00:00:00";"35";"2757";"2618"
"25436";"2011-07-31 00:00:00";"36";"2706";"5674"
"25437";"2011-07-31 00:00:00";"37";"2706";"6200"
"25438";"2011-07-31 00:00:00";"38";"2672";"1541"
"25439";"2011-07-31 00:00:00";"39";"2658";"6211"
"25440";"2011-07-31 00:00:00";"40";"2649";"6209"
"25441";"2011-07-31 00:00:00";"41";"2642";"1386"
"25442";"2011-07-31 00:00:00";"42";"2615";"1776"
"25443";"2011-07-31 00:00:00";"43";"2594";"2196"
"25444";"2011-07-31 00:00:00";"44";"2577";"6186"
"25445";"2011-07-31 00:00:00";"45";"2562";"1176"
"25446";"2011-07-31 00:00:00";"46";"2560";"5125"
"25447";"2011-07-31 00:00:00";"47";"2534";"5355"
"25448";"2011-07-31 00:00:00";"48";"2513";"6199"
"25449";"2011-07-31 00:00:00";"49";"2513";"5263"
"25450";"2011-07-31 00:00:00";"50";"2511";"5259"
"25451";"2011-07-31 00:00:00";"51";"2423";"6003"
"25452";"2011-07-31 00:00:00";"52";"2415";"4332"
"25453";"2011-07-31 00:00:00";"53";"2395";"1102"
"25454";"2011-07-31 00:00:00";"54";"2392";"5114"
"25455";"2011-07-31 00:00:00";"55";"2384";"1613"
"25456";"2011-07-31 00:00:00";"56";"2378";"6070"
"25457";"2011-07-31 00:00:00";"57";"2369";"1477"
"25458";"2011-07-31 00:00:00";"58";"2364";"5058"
"25459";"2011-07-31 00:00:00";"59";"2345";"6202"
"25460";"2011-07-31 00:00:00";"60";"2306";"5893"
"25461";"2011-07-31 00:00:00";"61";"2303";"6219"
"25462";"2011-07-31 00:00:00";"62";"2271";"5811"
"25463";"2011-07-31 00:00:00";"63";"2266";"5812"
"25464";"2011-07-31 00:00:00";"64";"2261";"6216"
"25465";"2011-07-31 00:00:00";"65";"2257";"6203"
"25466";"2011-07-31 00:00:00";"66";"2255";"4575"
"25467";"2011-07-31 00:00:00";"67";"2219";"6204"
"25468";"2011-07-31 00:00:00";"68";"2217";"5268"
"25469";"2011-07-31 00:00:00";"69";"2211";"5262"
"25470";"2011-07-31 00:00:00";"70";"2210";"6214"
"25471";"2011-07-31 00:00:00";"71";"2208";"5596"
"25472";"2011-07-31 00:00:00";"72";"2205";"1978"
"25473";"2011-07-31 00:00:00";"73";"2203";"5974"
"25474";"2011-07-31 00:00:00";"74";"2187";"6220"
"25475";"2011-07-31 00:00:00";"75";"2184";"5371"
"25476";"2011-07-31 00:00:00";"76";"2152";"6071"
"25477";"2011-07-31 00:00:00";"77";"2148";"6187"
"25478";"2011-07-31 00:00:00";"78";"2148";"5894"
"25479";"2011-07-31 00:00:00";"79";"2133";"1420"
"25480";"2011-07-31 00:00:00";"80";"2130";"1510"
"25481";"2011-07-31 00:00:00";"81";"2127";"6117"
"25482";"2011-07-31 00:00:00";"82";"2120";"5267"
"25483";"2011-07-31 00:00:00";"83";"2097";"6072"
"25484";"2011-07-31 00:00:00";"84";"2094";"1905"
"25485";"2011-07-31 00:00:00";"85";"2072";"6208"
"25486";"2011-07-31 00:00:00";"86";"2071";"5275"
"25487";"2011-07-31 00:00:00";"87";"2071";"6188"
"25488";"2011-07-31 00:00:00";"88";"2070";"6205"
"25489";"2011-07-31 00:00:00";"89";"2063";"6073"
"25490";"2011-07-31 00:00:00";"90";"2056";"4574"
"25491";"2011-07-31 00:00:00";"91";"2035";"5465"
"25492";"2011-07-31 00:00:00";"92";"2023";"6161"
"25493";"2011-07-31 00:00:00";"93";"2016";"5609"
"25494";"2011-07-31 00:00:00";"94";"2000";"1704"
"25495";"2011-07-31 00:00:00";"95";"1997";"5264"
"25496";"2011-07-31 00:00:00";"96";"1996";"6172"
"25497";"2011-07-31 00:00:00";"97";"1987";"2040"
"25498";"2011-07-31 00:00:00";"98";"1987";"4587"
"25499";"2011-07-31 00:00:00";"99";"1974";"6221"
"25500";"2011-07-31 00:00:00";"100";"1972";"1418"
"25501";"2011-08-07 00:00:00";"1";"6515";"1266"
"25502";"2011-08-07 00:00:00";"2";"5408";"1177"
"25503";"2011-08-07 00:00:00";"3";"4527";"6152"
"25504";"2011-08-07 00:00:00";"4";"4522";"6155"
"25505";"2011-08-07 00:00:00";"5";"4174";"6154"
"25506";"2011-08-07 00:00:00";"6";"4090";"6151"
"25507";"2011-08-07 00:00:00";"7";"4035";"6153"
"25508";"2011-08-07 00:00:00";"8";"3851";"6181"
"25509";"2011-08-07 00:00:00";"9";"3842";"5212"
"25510";"2011-08-07 00:00:00";"10";"3796";"6157"
"25511";"2011-08-07 00:00:00";"11";"3484";"6159"
"25512";"2011-08-07 00:00:00";"12";"3470";"1557"
"25513";"2011-08-07 00:00:00";"13";"3334";"6162"
"25514";"2011-08-07 00:00:00";"14";"3208";"1373"
"25515";"2011-08-07 00:00:00";"15";"3177";"1273"
"25516";"2011-08-07 00:00:00";"16";"3143";"1724"
"25517";"2011-08-07 00:00:00";"17";"3098";"6163"
"25518";"2011-08-07 00:00:00";"18";"3077";"5253"
"25519";"2011-08-07 00:00:00";"19";"3017";"1765"
"25520";"2011-08-07 00:00:00";"20";"2886";"1550"
"25521";"2011-08-07 00:00:00";"21";"2871";"6200"
"25522";"2011-08-07 00:00:00";"22";"2869";"1388"
"25523";"2011-08-07 00:00:00";"23";"2838";"1565"
"25524";"2011-08-07 00:00:00";"24";"2777";"6195"
"25525";"2011-08-07 00:00:00";"25";"2748";"6211"
"25526";"2011-08-07 00:00:00";"26";"2721";"1097"
"25527";"2011-08-07 00:00:00";"27";"2720";"2618"
"25528";"2011-08-07 00:00:00";"28";"2694";"1386"
"25529";"2011-08-07 00:00:00";"29";"2658";"5674"
"25530";"2011-08-07 00:00:00";"30";"2620";"1776"
"25531";"2011-08-07 00:00:00";"31";"2563";"6196"
"25532";"2011-08-07 00:00:00";"32";"2545";"6186"
"25533";"2011-08-07 00:00:00";"33";"2544";"5125"
"25534";"2011-08-07 00:00:00";"34";"2530";"1541"
"25535";"2011-08-07 00:00:00";"35";"2505";"6209"
"25536";"2011-08-07 00:00:00";"36";"2442";"5073"
"25537";"2011-08-07 00:00:00";"37";"2438";"5355"
"25538";"2011-08-07 00:00:00";"38";"2437";"6214"
"25539";"2011-08-07 00:00:00";"39";"2427";"2196"
"25540";"2011-08-07 00:00:00";"40";"2411";"4332"
"25541";"2011-08-07 00:00:00";"41";"2391";"5114"
"25542";"2011-08-07 00:00:00";"42";"2386";"6216"
"25543";"2011-08-07 00:00:00";"43";"2373";"4575"
"25544";"2011-08-07 00:00:00";"44";"2355";"5811"
"25545";"2011-08-07 00:00:00";"45";"2352";"5259"
"25546";"2011-08-07 00:00:00";"46";"2348";"5263"
"25547";"2011-08-07 00:00:00";"47";"2336";"1176"
"25548";"2011-08-07 00:00:00";"48";"2289";"6003"
"25549";"2011-08-07 00:00:00";"49";"2279";"5812"
"25550";"2011-08-07 00:00:00";"50";"2278";"1477"
"25551";"2011-08-07 00:00:00";"51";"2274";"5058"
"25552";"2011-08-07 00:00:00";"52";"2256";"5609"
"25553";"2011-08-07 00:00:00";"53";"2251";"4864"
"25554";"2011-08-07 00:00:00";"54";"2226";"1102"
"25555";"2011-08-07 00:00:00";"55";"2191";"6070"
"25556";"2011-08-07 00:00:00";"56";"2148";"6199"
"25557";"2011-08-07 00:00:00";"57";"2118";"5893"
"25558";"2011-08-07 00:00:00";"58";"2113";"5596"
"25559";"2011-08-07 00:00:00";"59";"2102";"1613"
"25560";"2011-08-07 00:00:00";"60";"2092";"1420"
"25561";"2011-08-07 00:00:00";"61";"2090";"1978"
"25562";"2011-08-07 00:00:00";"62";"2088";"5268"
"25563";"2011-08-07 00:00:00";"63";"2066";"5974"
"25564";"2011-08-07 00:00:00";"64";"2063";"5894"
"25565";"2011-08-07 00:00:00";"65";"2055";"1264"
"25566";"2011-08-07 00:00:00";"66";"2054";"5371"
"25567";"2011-08-07 00:00:00";"67";"2052";"3247"
"25568";"2011-08-07 00:00:00";"68";"2046";"6187"
"25569";"2011-08-07 00:00:00";"69";"2038";"6188"
"25570";"2011-08-07 00:00:00";"70";"2033";"5262"
"25571";"2011-08-07 00:00:00";"71";"2029";"1510"
"25572";"2011-08-07 00:00:00";"72";"2026";"6202"
"25573";"2011-08-07 00:00:00";"73";"2006";"5267"
"25574";"2011-08-07 00:00:00";"74";"1998";"1905"
"25575";"2011-08-07 00:00:00";"75";"1988";"5813"
"25576";"2011-08-07 00:00:00";"76";"1988";"6221"
"25577";"2011-08-07 00:00:00";"77";"1983";"6222"
"25578";"2011-08-07 00:00:00";"78";"1971";"4574"
"25579";"2011-08-07 00:00:00";"79";"1971";"5465"
"25580";"2011-08-07 00:00:00";"80";"1969";"5761"
"25581";"2011-08-07 00:00:00";"81";"1969";"6117"
"25582";"2011-08-07 00:00:00";"82";"1966";"6072"
"25583";"2011-08-07 00:00:00";"83";"1942";"5826"
"25584";"2011-08-07 00:00:00";"84";"1941";"6071"
"25585";"2011-08-07 00:00:00";"85";"1940";"6203"
"25586";"2011-08-07 00:00:00";"86";"1937";"1704"
"25587";"2011-08-07 00:00:00";"87";"1922";"6223"
"25588";"2011-08-07 00:00:00";"88";"1921";"2040"
"25589";"2011-08-07 00:00:00";"89";"1915";"6172"
"25590";"2011-08-07 00:00:00";"90";"1914";"4587"
"25591";"2011-08-07 00:00:00";"91";"1910";"5814"
"25592";"2011-08-07 00:00:00";"92";"1908";"5590"
"25593";"2011-08-07 00:00:00";"93";"1903";"5975"
"25594";"2011-08-07 00:00:00";"94";"1876";"6204"
"25595";"2011-08-07 00:00:00";"95";"1875";"5275"
"25596";"2011-08-07 00:00:00";"96";"1874";"1143"
"25597";"2011-08-07 00:00:00";"97";"1865";"5077"
"25598";"2011-08-07 00:00:00";"98";"1855";"6161"
"25599";"2011-08-07 00:00:00";"99";"1853";"5861"
"25600";"2011-08-07 00:00:00";"100";"1840";"6073"
"25601";"2011-08-14 00:00:00";"1";"7625";"6224"
"25602";"2011-08-14 00:00:00";"2";"7437";"1266"
"25603";"2011-08-14 00:00:00";"3";"7289";"6225"
"25604";"2011-08-14 00:00:00";"4";"7049";"6226"
"25605";"2011-08-14 00:00:00";"5";"6933";"6227"
"25606";"2011-08-14 00:00:00";"6";"6650";"6228"
"25607";"2011-08-14 00:00:00";"7";"6634";"6229"
"25608";"2011-08-14 00:00:00";"8";"6613";"6230"
"25609";"2011-08-14 00:00:00";"9";"5632";"6231"
"25610";"2011-08-14 00:00:00";"10";"5343";"1177"
"25611";"2011-08-14 00:00:00";"11";"5269";"6232"
"25612";"2011-08-14 00:00:00";"12";"4579";"6233"
"25613";"2011-08-14 00:00:00";"13";"4383";"6155"
"25614";"2011-08-14 00:00:00";"14";"4373";"6234"
"25615";"2011-08-14 00:00:00";"15";"4368";"6152"
"25616";"2011-08-14 00:00:00";"16";"4312";"6235"
"25617";"2011-08-14 00:00:00";"17";"4236";"6181"
"25618";"2011-08-14 00:00:00";"18";"4042";"6154"
"25619";"2011-08-14 00:00:00";"19";"3989";"6151"
"25620";"2011-08-14 00:00:00";"20";"3928";"6153"
"25621";"2011-08-14 00:00:00";"21";"3880";"6236"
"25622";"2011-08-14 00:00:00";"22";"3809";"5212"
"25623";"2011-08-14 00:00:00";"23";"3696";"6157"
"25624";"2011-08-14 00:00:00";"24";"3485";"6237"
"25625";"2011-08-14 00:00:00";"25";"3427";"6159"
"25626";"2011-08-14 00:00:00";"26";"3383";"6238"
"25627";"2011-08-14 00:00:00";"27";"3375";"1557"
"25628";"2011-08-14 00:00:00";"28";"3254";"6162"
"25629";"2011-08-14 00:00:00";"29";"3217";"1550"
"25630";"2011-08-14 00:00:00";"30";"3142";"1373"
"25631";"2011-08-14 00:00:00";"31";"3131";"6239"
"25632";"2011-08-14 00:00:00";"32";"3125";"1724"
"25633";"2011-08-14 00:00:00";"33";"3095";"1273"
"25634";"2011-08-14 00:00:00";"34";"3055";"1765"
"25635";"2011-08-14 00:00:00";"35";"3045";"6200"
"25636";"2011-08-14 00:00:00";"36";"3027";"5253"
"25637";"2011-08-14 00:00:00";"37";"2982";"6163"
"25638";"2011-08-14 00:00:00";"38";"2932";"6211"
"25639";"2011-08-14 00:00:00";"39";"2886";"6214"
"25640";"2011-08-14 00:00:00";"40";"2812";"1388"
"25641";"2011-08-14 00:00:00";"41";"2732";"2618"
"25642";"2011-08-14 00:00:00";"42";"2730";"6240"
"25643";"2011-08-14 00:00:00";"43";"2723";"1565"
"25644";"2011-08-14 00:00:00";"44";"2638";"5674"
"25645";"2011-08-14 00:00:00";"45";"2638";"1097"
"25646";"2011-08-14 00:00:00";"46";"2630";"1776"
"25647";"2011-08-14 00:00:00";"47";"2619";"5125"
"25648";"2011-08-14 00:00:00";"48";"2616";"6241"
"25649";"2011-08-14 00:00:00";"49";"2579";"1386"
"25650";"2011-08-14 00:00:00";"50";"2565";"6216"
"25651";"2011-08-14 00:00:00";"51";"2525";"6195"
"25652";"2011-08-14 00:00:00";"52";"2518";"5355"
"25653";"2011-08-14 00:00:00";"53";"2483";"6209"
"25654";"2011-08-14 00:00:00";"54";"2452";"2196"
"25655";"2011-08-14 00:00:00";"55";"2450";"1541"
"25656";"2011-08-14 00:00:00";"56";"2415";"5263"
"25657";"2011-08-14 00:00:00";"57";"2400";"6196"
"25658";"2011-08-14 00:00:00";"58";"2395";"1176"
"25659";"2011-08-14 00:00:00";"59";"2378";"6186"
"25660";"2011-08-14 00:00:00";"60";"2378";"5114"
"25661";"2011-08-14 00:00:00";"61";"2357";"5259"
"25662";"2011-08-14 00:00:00";"62";"2333";"5811"
"25663";"2011-08-14 00:00:00";"63";"2329";"4332"
"25664";"2011-08-14 00:00:00";"64";"2319";"1905"
"25665";"2011-08-14 00:00:00";"65";"2311";"6242"
"25666";"2011-08-14 00:00:00";"66";"2273";"4575"
"25667";"2011-08-14 00:00:00";"67";"2271";"5812"
"25668";"2011-08-14 00:00:00";"68";"2270";"5909"
"25669";"2011-08-14 00:00:00";"69";"2269";"1102"
