album_id,name,lastfm_playcount,lastfm_listeners,artist_id
1422,This Is Happening,8602459,481131,2221
1423,Forgiveness Rock Record,6277973,339364,2278
1424,High Violet,23920784,456550,2223
1425,OMNI,2407195,109195,2281
1426,LP4,4865997,197541,2282
1427,Together,2669661,123745,2283
1428,Treats,9895386,477361,2284
1429,iTunes Session,301677,38852,265
1430,Infinite Arms,8179575,468159,2225
1431,How to Destroy Angels,2180171,89821,2286
1432,Sir Lucious Left Foot... The Son of Chico Dusty,103661,5918,2287
1433,Crazy for You,11016946,283886,2288
1434,The Suburbs,41947064,694482,434
1435,Neon Bible,22127179,906231,434
1436,All Delighted People EP,1751744,77406,2185
1437,Devil In A New Dress,20055,3576,359
1438,Lungs,0,0,727
1439,Hurley,1225665,97861,1188
1440,Halcyon Digest,8074030,250395,2292
1441,The Age of Adz,6851173,229321,2185
1442,iTunes Live from SoHo,79596,6339,2292
1443,Invented,2282850,93178,2011
1444,Free Wired,0,1,2293
1445,Sidewalks,2152733,139281,1255
1446,All Day,4015298,99054,2244
1447,What Separates Me From You,13471634,324730,2294
1448,"Triple J: Hottest 100, Volume 18",2404,727,359
1449,Daft Club,3766625,332105,2210
1450,TRON: Legacy,14476617,541264,2210
1451,The Late Mixtape,9303,5251,359
1452,The Fall,4231026,195522,1856
1453,The King Is Dead,5949638,329648,2197
1454,Zonoscope,4624940,237040,2295
1455,Kiss Each Other Clean,2483695,122963,2193
1456,Kaputt,3740447,147709,2297
1457,Helplessness Blues,14032170,573813,2243
1458,Angles,0,0,1918
1459,James Blake,13802063,451731,2298
1460,Is This It,32230443,1625544,1918
1461,The King of Limbs,17924850,526437,1518
1462,Wounded Rhymes,10724916,426976,2299
1463,EP,1665190,41322,160
1464,"Take Care, Take Care, Take Care",3670336,197961,2300
1465,Vices & Virtues,6234506,163908,455
1466,Tomboy,3379798,176668,2222
1467,Live At Governor's Island,28403,2914,2222
1468,Nine Types of Light,3599101,231463,2200
1469,Supercollider / The Butcher,220049,18017,1518
1470,Hot Sauce Committee Part Two,2913522,195198,2102
1471,Goblin,5696624,166338,2301
1472,Burst Apart,5569031,230857,2302
1473,iTunes Session,0,1,2247
1474,Codes and Keys,5988295,262127,1475
1475,Circuital,2308935,168523,2303
1476,Cults,7561254,413545,2304
1477,Within and Without,0,0,2305
1478,The Rip Tide,8025596,383042,2215
1479,"Hurry Up, We're Dreaming",14939643,486984,2240
1480,In the Mountain in the Cloud,2529235,154734,2306
1481,Tourist History,25651556,1059990,2307
1482,Ritual Union,4574964,251765,2308
1483,"Passive Me, Aggressive You",13406501,579344,2311
1484,Thursday,0,1,60
1485,Trilogy,5594508,207442,60
1486,Tha Carter IV,2372732,228937,769
1487,I’m With You,102856,7872,791
1488,Strange Mercy,6206416,250319,2313
1489,A Night at the Opera,7667230,552682,2314
1490,"Father, Son, Holy Ghost",0,1,2261
1491,Era Extraña,3976767,253025,2315
1492,Relax,1395153,87486,2316
1493,Freaking Out,637784,64316,2317
1494,Hysterical,850504,84461,2318
1495,The Whole Love,2919396,141841,2206
1496,The Hunter,5323423,115827,2252
1497,Metals,6618493,276180,1561
1498,People and Things,939152,31893,2249
1499,Siberia,3267781,83291,2319
1500,Enough Thunder,1284522,115198,2298
1501,Odd Soul,1163161,67870,2320
1502,Ashes & Fire,0,1,2321
1503,Days,5488282,207900,2322
1504,"Audio, Video, Disco.",2479339,194064,2224
1505,Now That's What I Call 30 Years,18208,611,151
1506,Good Vibrations: Thirty Years of The Beach Boys,315351,93997,2323
1507,Summer Dreams,1300818,364704,2323
1508,Long Live The King,296004,37717,2197
1509,Parallax,2400242,129200,2324
1510,Live,13954,1804,265
1511,A Very She & Him Christmas,2290770,131952,2274
1512,Undun,0,1,2325
1513,Lioness: Hidden Treasures,3348036,195861,1602
1514,Echoes of Silence,2394793,59456,60
1515,Elvis' Christmas Album,943745,248430,2327
1516,The Best of Wham!: If You Were There...,693876,240998,2329
1517,Bangarang,1932609,84963,698
1518,The Year of Hibernation,6323302,309172,2330
1519,Port of Morrow,6557398,330638,1707
1520,Life of Leisure,4485025,315470,2305
1521,Reign of Terror,3123503,178111,2284
1522,BIRP! February 2012,23203,1248,2332
1523,Attack on Memory,3102396,146222,2332
1524,Matangi,4750616,146808,1384
1525,Be The Void,1148609,76501,2334
1526,Visions,17279785,436208,2335
1527,Break It Yourself,2754327,119894,2250
1528,Bloom,10869564,321714,2267
1529,MDNA,0,0,1258
1530,MDNA (Deluxe Version),1390759,18195,1258
1531,Happy To You,2585687,207660,2336
1532,The Only Place,2797352,136727,2288
1533,Noctourniquet,2103887,68114,1998
1534,A Wasteland Companion,1096861,78681,2339
1535,Sweet Heart Sweet Light,0,0,2340
1536,Blunderbuss,9677965,361184,2341
1537,The Money Store,5785433,149461,2343
1538,Master of My Make-Believe,3725225,214552,2344
1539,Ill Communication,8173877,700047,2102
1540,Solid Gold Hits,3235716,287546,2102
1541,Check Your Head,0,1,2102
1542,"Hang All DJ's, Volume 3",23,16,2102
1543,Neck Of The Woods,2006104,99183,1319
1544,Honeycomb / Gotham,235835,41326,2213
1545,Vows,2547807,106273,2345
1546,Heaven,1898853,98148,2347
1547,Here,2089397,163113,2275
1548,Celebration Rock,3090294,155140,2351
1549,Magic Hour,433905,61962,2352
1550,Synthetica,0,1,2290
1551,In Our Heads,3946799,194234,2353
1552,There's No Leaving Now,2702668,112282,2354
1553,The Idler Wheel Is Wiser Than the Driver of the Screw and Whipping Cords Will Serve You More Than Ropes Will Ever Do,0,0,2355
1554,Oceania,1694911,101012,1634
1555,Oshin,5514176,174929,2356
1556,Confess,2932352,115981,2357
1557,Swim Good,538040,158261,574
1558,Swing Lo Magellan,3081715,135713,2256
1559,Gun Has No Trigger,112169,40859,2256
1560,Shrines,9706576,294084,2360
1561,Blazin' 2013,18160,6474,2359
1562,Yellow & Green,2355664,68707,2361
1563,Handwritten,3038780,91601,2362
1564,Undersea,430427,44142,2302
1565,Beacon,8057223,293866,2307
1566,Shields,6734452,256310,2253
1567,Coexist,22686036,562524,2259
1568,Fragrant World,2062312,114258,2268
1569,Four,2513166,122298,2190
1570,Centipede Hz,2579823,110071,2213
1571,Mature Themes,1881386,97115,2363
1572,Nocturne,4006586,149931,2364
1573,Infinity Overhead,735021,36757,2281
1574,A Thing Called Divine Fits,1098783,83267,2365
1575,Sun,3384154,193798,2236
1576,The North,1485530,67370,2366
1577,The Carpenter,1660603,107319,2368
1578,Love This Giant,1748441,98281,2367
1579,Mirage Rock,1697131,139064,2225
1580,The Sound Of The Life Of The Mind,627201,40219,2369
1581,No Love Deep Web,2688308,60168,2343
1582,Transcendental Youth,1194812,52519,2371
1583,Until the Quiet Comes,4374092,77981,2370
1584,Lonerism,14184020,418057,2372
1585,'Allelujah! Don't Bend! Ascend!,701681,50560,2373
1586,"good kid, m.A.A.d city",9123507,316435,127
1587,The Haunted Man,3846091,178616,2254
1588,18 Months,0,0,187
1589,(III),7828414,202323,2279
1590,Born to Die - The Paradise Edition,14857104,383117,243
1591,Koi No Yokan,5095456,134660,2374
1592,King Animal,0,0,1050
1593,Losing You,186665,33295,2375
1594,Tracks From The Attic,0,1,460
1595,Vicious Lies and Dangerous Rumors,847087,66717,2287
1596,An Awesome Wave,27648986,534271,179
1597,A Charlie Brown Christmas,2134995,220462,2328
1598,Fade,1802532,116217,2378
1599,Boyhood (Music from the Motion Picture),7175,300,2378
1600,Truant / Rough Sleeper,363257,51447,2379
1601,Anything in Return,3592536,139373,2317
1602,We Are the 21st Century Ambassadors of Peace & Magic,2302628,124103,2380
1603,Wolf's Law,807449,50151,2381
1604,Beta Love,1022628,88584,2382
1605,Hummingbird,4042772,170035,2277
1606,m b v,2412868,62463,2383
1607,Rumours,11531232,632315,2384
1608,Loveless,17484241,577972,2383
1609,Pedestrian Verse,1516798,62542,2385
1610,Overgrown,5283186,230386,2298
1611,Holy Fire,9577894,345820,2386
1612,Bankrupt!,3354404,159999,1144
1613,AMOK,4387319,113000,2387
1614,Comedown Machine,5840269,215604,1918
1615,When It Was Now,1099162,90409,2389
1616,You're Nothing,1332707,48668,2390
1617,Nightcall,2341405,265144,2391
1618,"Eject, Part I",32,4,2392
1619,Anxiety,1640202,87866,2393
1620,OutRun,3234546,157143,2391
1621,The Next Day,3628722,146542,2394
1622,Odd Look,176200,35412,2391
1623,Wondrous Bughouse,1688407,104822,2330
1624,Woman,4083428,198435,2395
1625,Mosquito,2330790,133243,1848
1626,Welcome Oblivion,1217752,44702,2286
1627,First Rays of the New Rising Sun,1143018,134048,2396
1628,Muchacho,1836617,132890,2397
1629,Afraid Of Heights,1789083,62323,2398
1630,The Bones of What You Believe,0,0,2399
1631,Delta Machine,0,0,1909
1632,Modern Vampires of the City,13360849,359540,2239
1633,Dear Miss Lonelyhearts,1216374,101407,2203
1634,Shaking the Habitual,2582151,134225,2400
1635,Wakin On A Pretty Daze,0,1,2401
1636,Ghost On Ghost,1062345,75824,2193
1637,Indicud,2537985,105058,588
1638,The North Borders,6197022,191235,2403
1639,Absolute Summer Hits 2013,1554,53,533
1640,If You Leave,6220884,227278,2404
1641,Monomania,2393882,94032,2292
1642,Silence Yourself,2039387,105157,2406
1643,Sixteen Saltines,296953,70313,2341
1644,Over the Love,58604,2673,727
1645,Like Drawing Blood,0,1,705
1646,NRJ 200% Hits 2014,2221,201,1360
1647,Volume 3,1692163,72877,2274
1648,MCII,0,1,2407
1649,Music From Baz Luhrmann's Film The Great Gatsby,107590,3037,15
1650,The Capitol Studios Session,27248,5360,2274
1651,Random Access Memories,0,0,2210
1652,Trouble Will Find Me,14634390,305084,2223
1653,Obsidian,1880519,80406,2408
1654,Tomorrow's Harvest,5936228,141352,2409
1655,Blurred Lines,3365862,360552,237
1656,The Escapist,393,49,1988
1657,...Like Clockwork,9430820,265216,1988
1658,Evil Friends,3853362,159286,2306
1659,Deep Sounds Vol 2 (The Very Best Of Deep House),474,14,2410
1660,Settle,7026434,331427,2410
1661,Born Sinner,2121861,102192,71
1662,Ice on the Dune,2746068,117885,2411
1663,Run The Jewels,0,1,2412
1664,Slow Focus,999008,65864,2413
1665,Edward Sharpe & The Magnetic Zeros,5265510,447952,2275
1666,Paracosm,2421235,115387,2305
1667,Life In Color Vol. 9 (World's Largest Paint Party),1,1,2415
1668,Body Music,2495699,98976,2414
1669,The Civil Wars,1439668,95246,2416
1670,Doris,3986797,114284,2417
1671,The Love Club EP,2276344,197289,98
1672,"Right Thoughts, Right Words, Right Action",2531188,71305,1915
1673,Hesitation Marks,1644307,290906,1684
1674,Repave,1850968,91225,2419
1675,"The Worse Things Get, the Harder I Fight, the Harder I Fight, the More I Love You",389759,11734,2251
1676,MGMT,0,1,1323
1677,Kiss Land,1724248,71536,60
1678,Work Bitch,429388,38451,349
1679,"Bravo Black Hits, Volume 30",29,19,123
1680,Spreading Rumours,971867,67280,637
1681,In Rolling Waves,0,1,2311
1682,Days Are Gone,9049836,277013,2421
1683,This Is... Icona Pop,1692902,131209,2402
1684,Old,3670621,103703,2422
1685,My Name Is My Name,1816337,85297,2423
1686,Psychic,2618667,122067,2424
1687,Bitter Rivals,785543,47530,2284
1688,Static,1044088,63538,2304
1689,Let's Be Still,1231857,81152,2425
1690,Fade Away,539051,42270,2288
1691,Transformer,8761908,783079,2427
1692,The Velvet Underground,0,0,2238
1693,The Marshall Mathers LP 2,1478230,33521,315
1694,Free Your Mind,1143872,62652,2295
1695,NRJ Extravadance 2014,2593,106,298
1696,Cupid Deluxe,2629803,128953,2429
1697,You And The Night,213002,17691,2240
1698,Summer Workout Hits,748,32,648
1699,Led Zeppelin II,0,0,2219
1700,Led Zeppelin,0,0,2219
1701,Sunbather,2158325,87882,2430
1702,A Boy Named Charlie Brown,333411,52221,2328
1703,Is There Anybody Out There?,1253023,134293,2433
1704,Warpaint,3750380,132494,2435
1705,Morning Phase,0,0,1944
1706,Rave Tapes,1735598,82027,2436
1707,Transgender Dysphoria Blues,1090831,37385,2437
1708,Supermodel,3535630,150398,729
1709,Mind Over Matter,1069572,80424,732
1710,Montana,46065,16544,2438
1711,After the Disco,0,0,2272
1712,"So Long, See You Tomorrow",3086413,155841,2440
1713,Benji,1790517,88989,2441
1714,Voices,1856634,98779,2442
1715,Love Death Immortality,1281882,56888,2443
1716,Burn Your Fire for No Witness,1891692,80871,2444
1717,St. Vincent,0,0,2313
1718,Eyelid Movies,6054281,287591,2442
1719,Atlas,2941083,119307,2322
1720,Lost in the Dream,4555364,181976,2445
1721,Awake,0,0,2438
1722,Live @ Boiler Room,2984,726,2438
1723,Spectre,23320,8365,2438
1724,Singles,3039601,141042,2446
1725,Salad Days,4689955,145729,2448
1726,Here and Nowhere Else,1593442,68083,2332
1727,It's Album Time,0,1,2450
1728,Illmatic,8917842,627271,2359
1729,New Eyes,1508864,172171,2451
1730,Lazaretto,0,0,2341
1731,The New Classic (Deluxe Version),3323751,194459,188
1732,Surfer Rosa,8748362,474731,2265
1733,Everyday Robots,2523965,124433,2452
1734,Shriek,590087,40648,2453
1735,Nikki Nack,1023937,69050,2454
1736,I Never Learn,3074651,142871,2299
1737,Sheezus,1746939,68832,1310
1738,Nabuma Rubberband,1141250,67837,2308
1739,To Be Kind,0,1,2456
1740,White Women,1155865,72454,2455
1741,Turn Blue,0,1,265
1742,Upside Down Mountain,639567,41494,2245
1743,Coffee,233571,69812,2457
1744,Are We There,1589888,91931,2460
1745,Paste Sampler 143,9,7,2461
1746,Sunbathing Animal,933032,51898,2461
1747,The Powers That B: Niggas on the Moon,0,1,2343
1748,Lazaretto Demos,232,80,2341
1749,Stay Gold,1639786,96729,2463
1750,Familiars,1042691,57866,2302
1751,The Hunting Party,2749421,94159,628
1752,Deep Fantasy,532880,27662,2464
1753,Once More ’Round the Sun,1417,173,2252
1754,High Road,41203,13059,2252
1755,"""What Is This Heart?""",652832,57032,2466
1756,Break Free,589982,117914,100
1757,The Physical World,1363696,67831,2469
1758,I Wanna Get Better,0,1,2470
1759,Strange Desire,771711,55059,2470
1760,My Everything (Deluxe),5063719,229327,100
1761,Trouble in Paradise,1553737,82399,1042
1762,Never Hungover Again,0,1,2472
1763,Everything Will Be Alright in the End,1207994,57237,1188
1764,Alvvays,0,1,2474
1765,The Voyager,831574,61716,2475
1766,They Want My Soul,0,1,2211
1767,LP1,4316653,152747,2476
1768,Lese Majesty,855777,34188,2477
1769,The Runaways,1297597,140049,2482
1770,Partners In Crime,277370,73303,2486
1771,Worlds,1008221,47780,2488
1772,Our Love,2746327,129024,2280
1773,My Everything,2065733,67532,100
1774,El Pintor,2615307,104378,2194
1775,Evergreen,751215,36841,2490
1776,Seeds,1115780,71761,2200
1777,We Love Fitness 2,22,6,187
1778,Songs of Innocence,1928167,81043,308
1779,Goddess,1892460,90797,2473
1780,London,1099061,115669,2473
1781,Alibi,622,201,2473
1782,Ryan Adams,788967,43567,2321
1783,Brain,282000,51807,2473
1784,Drowning,0,1,2473
1785,Crush Songs,667569,30206,2491
1786,Syro,2674432,120770,2492
1787,Bleep: The Top 100 Tracks of 2014,6658,227,2492
1788,Too Bright,1269933,69058,2493
1789,Tomorrow’s Modern Boxes,10736,726,2494
1790,You're Dead!,3241933,90037,2370
1791,Sukierae,1193,36,2495
1792,Queen of the Clouds,2193187,138029,21
1793,Art Official Age,407979,31528,1866
1794,Kauai,671712,56107,160
1795,STN MTN / KAUAI,55217,1150,160
1796,Wonder Where We Land,1380096,72852,2496
1797,... and Star Power,10598,482,2380
1798,Oh My Darling Don't Cry,0,1,2412
1799,Run The Jewels 2,3346269,99553,2412
1800,Panda Bear Meets the Grim Reaper,1121161,53387,2222
1801,I Forget Where We Were,1761749,120267,2498
1802,Mr Noah,217083,33895,2222
1803,.5: The Gray Chapter,0,0,2499
1804,Ruins,694543,40844,2500
1805,"What A Terrible World, What A Beautiful World",0,1,2197
1806,Broke with Expensive Taste,2669397,59143,2348
1807,Heavy Metal and Reflective,61651,8963,2348
1808,Before the Expensive Taste,92248,1823,2348
1809,Xen,732925,33221,2502
1810,Motion,0,1,187
1811,The Endless River,0,0,2248
1812,Forever and Ever,1179,106,2248
1813,Sonic Highways,1779692,100819,818
1814,My Favourite Faded Fantasy,0,1,2199
1815,Clark,832818,37600,2503
1816,pom pom,1298871,52132,2504
1817,Push Pull,127310,38353,2360
1818,Prisoners Of Love,190614,15209,2378
1819,Monuments To An Elegy,364945,31875,1634
1820,200 Press,21921,2338,2298
1821,Lampshades On Fire,167300,51878,1674
1822,Living For Love,147297,26093,1258
1823,Firestone,1017,454,2516
1824,Hot N*gga,171905,40353,25
1825,"The Hunger Games: Mockingjay, Part 1",2766,202,2520
1826,The Eminem Show,0,0,315
1827,Hozier,3420723,242095,3
1828,Did You Hear the Rain?,0,1,2530
1829,Christmas Portrait,408739,99957,2541
1830,That's Christmas to Me,320134,31257,101
1831,I Can't Stop Drinking About You,71587,19394,2517
1832,G.R.L.,247779,52236,2546
1833,Warriors,480652,85734,59
1834,X2C,66153,16976,68
1835,Montevallo,190252,20554,68
1836,Undressed,416329,67888,2548
1837,Hitbreaker 2/2014 disc 1,26,6,2526
1838,All About You,141544,24901,216
1839,The Fox (What Does The Fox Say?),69902,15476,348
1840,Hall Of Fame,811760,48777,553
1841,100X Zomer 2014,70,13,400
1842,BBC Radio 1's Live Lounge 2013 (Deluxe Version),95090,1993,577
1843,"The Dome, Volume 65",139,42,2521
1844,,0,0,8
