"album_id";"track_id";"position"
"837";"15169";"9"
"837";"15170";"10"
"837";"15171";"11"
"837";"15172";"12"
"837";"15173";"14"
"838";"15174";"3"
"838";"15175";"5"
"838";"15176";"6"
"838";"15177";"8"
"838";"15178";"9"
"838";"15179";"10"
"838";"15180";"11"
"838";"15181";"12"
"838";"15182";"13"
"839";"15183";"2"
"839";"15184";"3"
"839";"15185";"4"
"839";"15186";"5"
"839";"15187";"6"
"839";"15188";"7"
"839";"15189";"9"
"839";"15190";"10"
"839";"15191";"11"
"839";"15192";"12"
"839";"15193";"15"
"839";"15194";"16"
"839";"15195";"17"
"839";"15196";"19"
"839";"15197";"20"
"839";"15198";"23"
"839";"15199";"24"
"839";"15200";"26"
"839";"15201";"27"
"839";"15202";"28"
"839";"15203";"29"
"839";"15204";"30"
"839";"15205";"34"
"839";"15206";"35"
"839";"15207";"36"
"839";"15208";"38"
"839";"15209";"39"
"839";"15210";"40"
"839";"15211";"41"
"839";"15212";"42"
"839";"15213";"43"
"840";"15214";"7"
"840";"15215";"9"
"840";"15216";"11"
"840";"15217";"12"
"840";"15218";"18"
"840";"15219";"19"
"840";"15220";"20"
"840";"15221";"21"
"840";"15222";"22"
"840";"15223";"23"
"841";"15224";"3"
"841";"15225";"4"
"841";"15226";"5"
"841";"15227";"6"
"841";"15228";"7"
"841";"15229";"8"
"841";"15230";"9"
"841";"15231";"10"
"841";"15232";"11"
"842";"15233";"1"
"842";"15234";"3"
"842";"15235";"6"
"842";"15236";"7"
"842";"15237";"9"
"842";"15238";"10"
"842";"15239";"11"
"842";"15240";"12"
"842";"15241";"14"
"842";"15242";"15"
"843";"15243";"1"
"843";"15244";"3"
"843";"15245";"4"
"843";"15246";"5"
"843";"15247";"7"
"843";"15248";"8"
"843";"15249";"9"
"843";"15250";"10"
"843";"15251";"11"
"843";"15252";"12"
"843";"15253";"13"
"845";"15254";"2"
"845";"15255";"12"
"845";"15256";"14"
"845";"15257";"15"
"845";"15258";"17"
"845";"15259";"19"
"846";"15260";"3"
"846";"15261";"4"
"846";"15262";"5"
"846";"15263";"6"
"846";"15264";"7"
"846";"15265";"8"
"846";"15266";"9"
"846";"15267";"11"
"846";"15268";"12"
"846";"15269";"13"
"846";"15270";"14"
"846";"15271";"16"
"846";"15272";"17"
"847";"15273";"1"
"847";"15274";"2"
"847";"15275";"3"
"847";"15276";"4"
"847";"15277";"6"
"847";"15278";"7"
"847";"15279";"8"
"847";"15280";"9"
"847";"15281";"10"
"847";"15282";"14"
"847";"15283";"15"
"847";"15284";"16"
"847";"15285";"17"
"847";"15286";"18"
"848";"15287";"2"
"848";"15288";"3"
"848";"15289";"4"
"848";"15290";"5"
"848";"15291";"6"
"848";"15292";"7"
"848";"15293";"8"
"848";"15294";"9"
"848";"15295";"10"
"850";"15296";"1"
"850";"15297";"2"
"850";"15298";"3"
"850";"15299";"5"
"850";"15300";"6"
"850";"15301";"7"
"850";"15302";"9"
"850";"15303";"10"
"850";"15304";"11"
"850";"15305";"12"
"850";"15306";"13"
"850";"15307";"14"
"850";"15308";"15"
"850";"15309";"16"
"850";"15310";"19"
"850";"15311";"20"
"850";"15312";"21"
"850";"15313";"22"
"850";"15314";"23"
"850";"15315";"24"
"850";"15316";"25"
"850";"15317";"26"
"850";"15318";"28"
"850";"15319";"29"
"850";"15320";"30"
"850";"15321";"31"
"850";"15322";"32"
"850";"15323";"33"
"850";"15324";"34"
"850";"15325";"36"
"850";"15326";"37"
"850";"15327";"38"
"851";"15328";"1"
"851";"15329";"2"
"851";"15330";"8"
"851";"15331";"9"
"851";"15332";"10"
"851";"15333";"11"
"852";"15334";"2"
"852";"15335";"3"
"852";"15336";"4"
"852";"15337";"5"
"852";"15338";"6"
"852";"15339";"7"
"852";"15340";"8"
"852";"15341";"9"
"852";"15342";"10"
"852";"15343";"11"
"852";"15344";"13"
"852";"15345";"14"
"852";"15346";"15"
"852";"15347";"16"
"852";"15348";"17"
"852";"15349";"19"
"852";"15350";"20"
"852";"15351";"21"
"852";"15352";"22"
"853";"15353";"1"
"853";"15354";"2"
"853";"15355";"3"
"853";"15356";"4"
"853";"15357";"6"
"853";"15358";"9"
"853";"15359";"11"
"853";"15360";"13"
"853";"15361";"15"
"853";"15362";"16"
"853";"15363";"17"
"853";"15364";"18"
"853";"15365";"19"
"853";"15366";"20"
"853";"15367";"21"
"853";"15368";"22"
"853";"15369";"23"
"853";"15370";"24"
"853";"15371";"25"
"854";"15372";"2"
"854";"15373";"3"
"854";"15374";"5"
"854";"15375";"6"
"854";"15376";"8"
"854";"15377";"9"
"854";"15378";"10"
"854";"15379";"12"
"854";"15380";"13"
"854";"15381";"14"
"854";"15382";"15"
"854";"15383";"16"
"854";"15384";"17"
"854";"15385";"18"
"854";"15386";"19"
"854";"15387";"20"
"854";"15388";"22"
"854";"15389";"23"
"854";"15390";"24"
"854";"15391";"26"
"854";"15392";"27"
"854";"15393";"28"
"855";"15394";"1"
"855";"15395";"3"
"855";"15396";"4"
"855";"15397";"5"
"855";"15398";"6"
"855";"15399";"7"
"855";"15400";"8"
"855";"15401";"9"
"855";"15402";"10"
"855";"15403";"11"
"855";"15404";"12"
"855";"15405";"13"
"855";"15406";"14"
"855";"15407";"15"
"855";"15408";"16"
"855";"15409";"17"
"856";"15410";"2"
"856";"15411";"3"
"856";"15412";"5"
"856";"15413";"7"
"856";"15414";"8"
"856";"15415";"9"
"856";"15416";"13"
"856";"15417";"14"
"856";"15418";"15"
"856";"15419";"16"
"857";"15420";"2"
"857";"15421";"3"
"857";"15422";"4"
"857";"15423";"5"
"857";"15424";"6"
"857";"15425";"7"
"857";"15426";"8"
"857";"15427";"10"
"857";"15428";"11"
"857";"15429";"13"
"857";"15430";"14"
"857";"15431";"16"
"858";"15432";"1"
"858";"15433";"2"
"858";"15434";"4"
"858";"15435";"5"
"858";"15436";"6"
"858";"15437";"7"
"858";"15438";"8"
"858";"15439";"10"
"858";"15440";"11"
"858";"15441";"12"
"859";"15442";"2"
"859";"15443";"4"
"859";"15444";"5"
"859";"15445";"6"
"859";"15446";"8"
"859";"15447";"9"
"859";"15448";"10"
"859";"15449";"13"
"860";"15450";"3"
"860";"15451";"6"
"860";"15452";"9"
"860";"15453";"13"
"861";"15454";"1"
"861";"15455";"2"
"861";"15456";"3"
"861";"15457";"4"
"861";"15458";"5"
"861";"15459";"7"
"861";"15460";"8"
"861";"15461";"9"
"861";"15462";"10"
"861";"15463";"11"
"861";"15464";"12"
"861";"15465";"13"
"861";"15466";"14"
"861";"15467";"15"
"861";"15468";"16"
"861";"15469";"17"
"861";"15470";"19"
"861";"15471";"20"
"861";"15472";"21"
"861";"15473";"24"
"861";"15474";"25"
"863";"15475";"1"
"863";"15476";"3"
"863";"15477";"4"
"863";"15478";"5"
"863";"15479";"6"
"863";"15480";"7"
"863";"15481";"8"
"863";"15482";"9"
"863";"15483";"10"
"863";"15484";"11"
"863";"15485";"12"
"863";"15486";"13"
"863";"15487";"14"
"863";"15488";"15"
"863";"15489";"16"
"863";"15490";"17"
"863";"15491";"18"
"864";"15492";"1"
"864";"15493";"3"
"864";"15494";"4"
"864";"15495";"6"
"864";"15496";"7"
"864";"15497";"8"
"864";"15498";"9"
"864";"15499";"11"
"864";"15500";"12"
"865";"15501";"2"
"865";"15502";"3"
"865";"15503";"6"
"865";"15504";"7"
"865";"15505";"8"
"865";"15506";"9"
"865";"15507";"10"
"865";"15508";"11"
"865";"15509";"12"
"865";"15510";"14"
"865";"15511";"15"
"866";"15512";"2"
"866";"15513";"3"
"866";"15514";"4"
"866";"15515";"5"
"866";"15516";"6"
"866";"15517";"7"
"866";"15518";"8"
"866";"15519";"10"
"866";"15520";"11"
"866";"15521";"12"
"866";"15522";"13"
"867";"15523";"1"
"867";"15524";"3"
"867";"15525";"4"
"867";"15526";"6"
"867";"15527";"7"
"867";"15528";"8"
"867";"15529";"9"
"867";"15530";"10"
"867";"15531";"11"
"867";"15532";"12"
"867";"15533";"13"
"868";"15534";"1"
"868";"15535";"2"
"868";"15536";"3"
"868";"15537";"5"
"868";"15538";"6"
"868";"15539";"7"
"868";"15540";"8"
"868";"15541";"9"
"868";"15542";"10"
"868";"15543";"11"
"868";"15544";"12"
"869";"15545";"1"
"869";"15546";"5"
"869";"15547";"6"
"869";"15548";"7"
"869";"15549";"8"
"869";"15550";"9"
"869";"15551";"10"
"869";"15552";"11"
"870";"15553";"1"
"870";"15554";"2"
"870";"15555";"3"
"870";"15556";"4"
"870";"15557";"5"
"870";"15558";"6"
"870";"15559";"7"
"870";"15560";"8"
"870";"15561";"9"
"870";"15562";"10"
"870";"15563";"11"
"870";"15564";"12"
"870";"15565";"13"
"870";"15566";"14"
"870";"15567";"15"
"870";"15568";"17"
"870";"15569";"18"
"870";"15570";"20"
"871";"15571";"2"
"871";"15572";"4"
"871";"15573";"5"
"871";"15574";"6"
"871";"15575";"7"
"871";"15576";"8"
"871";"15577";"9"
"871";"15578";"10"
"871";"15579";"11"
"871";"15580";"12"
"871";"15581";"13"
"871";"15582";"14"
"872";"15583";"3"
"872";"15584";"4"
"872";"15585";"5"
"872";"15586";"9"
"872";"15587";"10"
"872";"15588";"11"
"872";"15589";"12"
"873";"15590";"1"
"873";"15591";"2"
"873";"15592";"4"
"873";"15593";"5"
"873";"15594";"6"
"873";"15595";"8"
"873";"15596";"9"
"873";"15597";"10"
"873";"15598";"11"
"873";"15599";"12"
"874";"15600";"2"
"874";"15601";"3"
"874";"15602";"4"
"874";"15603";"5"
"874";"15604";"6"
"874";"15605";"7"
"874";"15606";"8"
"874";"15607";"9"
"874";"15608";"10"
"874";"15609";"11"
"874";"15610";"12"
"874";"15611";"13"
"874";"15612";"14"
"874";"15613";"15"
"874";"15614";"16"
"874";"15615";"17"
"875";"15616";"5"
"875";"15617";"6"
"875";"15618";"9"
"875";"15619";"11"
"875";"15620";"12"
"875";"15621";"13"
"875";"15622";"15"
"875";"15623";"17"
"875";"15624";"18"
"875";"15625";"19"
"876";"15626";"2"
"876";"15627";"3"
"876";"15628";"5"
"876";"15629";"6"
"876";"15630";"7"
"876";"15631";"8"
"876";"15632";"9"
"876";"15633";"10"
"876";"15634";"11"
"878";"15635";"1"
"878";"15636";"3"
"878";"15637";"4"
"878";"15638";"5"
"878";"15639";"6"
"878";"15640";"7"
"878";"15641";"8"
"878";"15642";"9"
"878";"15643";"10"
"878";"15644";"11"
"878";"15645";"12"
"879";"15646";"1"
"879";"15647";"2"
"879";"15648";"4"
"879";"15649";"5"
"879";"15650";"6"
"879";"15651";"7"
"879";"15652";"9"
"879";"15653";"10"
"879";"15654";"11"
"879";"15655";"12"
"879";"15656";"14"
"879";"15657";"15"
"879";"15658";"17"
"879";"15659";"18"
"879";"15660";"19"
"880";"15661";"1"
"880";"15662";"3"
"880";"15663";"4"
"880";"15664";"5"
"880";"15665";"6"
"880";"15666";"7"
"880";"15667";"8"
"880";"15668";"10"
"880";"15669";"11"
"880";"15670";"12"
"880";"15671";"13"
"881";"15672";"1"
"881";"15673";"4"
"881";"15674";"5"
"881";"15675";"6"
"881";"15676";"8"
"881";"15677";"12"
"881";"15678";"14"
"881";"15679";"16"
"882";"15680";"1"
"882";"15681";"2"
"882";"15682";"3"
"882";"15683";"5"
"882";"15684";"6"
"882";"15685";"7"
"882";"15686";"8"
"882";"15687";"9"
"882";"15688";"10"
"882";"15689";"11"
"883";"15690";"1"
"883";"15691";"3"
"883";"15692";"4"
"883";"15693";"5"
"883";"15694";"6"
"883";"15695";"7"
"883";"15696";"8"
"883";"15697";"9"
"883";"15698";"10"
"883";"15699";"12"
"883";"15700";"13"
"883";"15701";"14"
"883";"15702";"15"
"883";"15703";"16"
"883";"15704";"17"
"883";"15705";"18"
"883";"15706";"20"
"883";"15707";"21"
"884";"15708";"2"
"884";"15709";"3"
"884";"15710";"4"
"884";"15711";"5"
"884";"15712";"6"
"884";"15713";"7"
"884";"15714";"8"
"884";"15715";"9"
"884";"15716";"10"
"884";"15717";"11"
"884";"15718";"12"
"885";"15719";"1"
"885";"15720";"2"
"885";"15721";"5"
"885";"15722";"8"
"885";"15723";"10"
"885";"15724";"11"
"885";"15725";"12"
"885";"15726";"13"
"885";"15727";"14"
"885";"15728";"15"
"885";"15729";"16"
"885";"15730";"17"
"885";"15731";"18"
"885";"15732";"20"
"885";"15733";"21"
"885";"15734";"23"
"885";"15735";"24"
"885";"15736";"25"
"887";"15737";"1"
"887";"15738";"4"
"887";"15739";"5"
"887";"15740";"6"
"887";"15741";"7"
"887";"15742";"8"
"887";"15743";"9"
"887";"15744";"10"
"888";"15745";"1"
"888";"15746";"3"
"888";"15747";"4"
"888";"15748";"5"
"888";"15749";"6"
"888";"15750";"7"
"888";"15751";"8"
"888";"15752";"9"
"888";"15753";"10"
"888";"15754";"11"
"888";"15755";"12"
"889";"15756";"1"
"889";"15757";"6"
"889";"15758";"8"
"889";"15759";"9"
"889";"15760";"10"
"889";"15761";"11"
"890";"15762";"4"
"890";"15763";"7"
"890";"15764";"11"
"891";"15765";"1"
"891";"15766";"2"
"891";"15767";"6"
"891";"15768";"7"
"891";"15769";"8"
"891";"15770";"9"
"891";"15771";"10"
"891";"15772";"11"
"891";"15773";"12"
"892";"15774";"1"
"892";"15775";"4"
"892";"15776";"5"
"892";"15777";"7"
"892";"15778";"9"
"892";"15779";"10"
"892";"15780";"11"
"892";"15781";"12"
"892";"15782";"13"
"893";"15783";"3"
"893";"15784";"4"
"893";"15785";"5"
"893";"15786";"6"
"893";"15787";"7"
"893";"15788";"8"
"893";"15789";"9"
"893";"15790";"10"
"893";"15791";"12"
"893";"15792";"13"
"893";"15793";"14"
"893";"15794";"17"
"893";"15795";"20"
"893";"15796";"22"
"893";"15797";"24"
"893";"15798";"25"
"893";"15799";"26"
"893";"15800";"27"
"893";"15801";"28"
"895";"15802";"13"
"895";"15803";"14"
"896";"15804";"2"
"896";"15805";"4"
"896";"15806";"8"
"896";"15807";"11"
"896";"15808";"12"
"896";"15809";"14"
"896";"15810";"15"
"896";"15811";"17"
"896";"15812";"18"
"896";"15813";"19"
"896";"15814";"21"
"897";"15815";"3"
"897";"15816";"4"
"897";"15817";"5"
"897";"15818";"7"
"897";"15819";"8"
"897";"15820";"9"
"897";"15821";"12"
"897";"15822";"13"
"897";"15823";"14"
"897";"15824";"15"
"897";"15825";"16"
"897";"15826";"17"
"897";"15827";"18"
"897";"15828";"19"
"897";"15829";"20"
"897";"15830";"21"
"897";"15831";"22"
"897";"15832";"23"
"897";"15833";"24"
"897";"15834";"25"
"897";"15835";"26"
"897";"15836";"27"
"897";"15837";"28"
"897";"15838";"29"
"897";"15839";"30"
"897";"15840";"31"
"897";"15841";"32"
"897";"15842";"33"
"897";"15843";"34"
"897";"15844";"35"
"897";"15845";"36"
"897";"15846";"40"
"898";"15847";"1"
"898";"15848";"3"
"899";"15849";"3"
"899";"15850";"4"
"899";"15851";"5"
"899";"15852";"6"
"899";"15853";"7"
"899";"15854";"8"
"899";"15855";"9"
"899";"15856";"10"
"899";"15857";"11"
"899";"15858";"12"
"899";"15859";"13"
"899";"15860";"14"
"900";"15861";"1"
"900";"15862";"2"
"900";"15863";"3"
"900";"15864";"4"
"900";"15865";"10"
"900";"15866";"14"
"900";"15867";"16"
"900";"15868";"18"
"900";"15869";"19"
"900";"15870";"20"
"900";"15871";"22"
"900";"15872";"24"
"900";"15873";"26"
"900";"15874";"28"
"900";"15875";"29"
"901";"15876";"1"
"901";"15877";"2"
"901";"15878";"3"
"901";"15879";"4"
"901";"15880";"5"
"901";"15881";"6"
"901";"15882";"7"
"901";"15883";"8"
"901";"15884";"9"
"901";"15885";"10"
"901";"15886";"11"
"901";"15887";"12"
"901";"15888";"14"
"901";"15889";"18"
"901";"15890";"19"
"902";"15891";"1"
"902";"15892";"2"
"902";"15893";"4"
"902";"15894";"6"
"902";"15895";"7"
"902";"15896";"8"
"902";"15897";"10"
"902";"15898";"11"
"902";"15899";"12"
"902";"15900";"13"
"903";"15901";"2"
"903";"15902";"4"
"903";"15903";"5"
"903";"15904";"9"
"903";"15905";"10"
"903";"15906";"11"
"903";"15907";"12"
"903";"15908";"14"
"904";"15909";"2"
"904";"15910";"5"
"904";"15911";"7"
"904";"15912";"8"
"904";"15913";"9"
"904";"15914";"10"
"904";"15915";"11"
"905";"15916";"1"
"905";"15917";"5"
"905";"15918";"6"
"905";"15919";"7"
"905";"15920";"8"
"905";"15921";"9"
"905";"15922";"10"
"905";"15923";"11"
"905";"15924";"12"
"905";"15925";"13"
"906";"15926";"1"
"906";"15927";"4"
"906";"15928";"5"
"906";"15929";"6"
"906";"15930";"7"
"906";"15931";"8"
"906";"15932";"9"
"906";"15933";"10"
"906";"15934";"11"
"906";"15935";"12"
"906";"15936";"13"
"906";"15937";"14"
"906";"15938";"16"
"907";"15939";"2"
"907";"15940";"3"
"907";"15941";"4"
"907";"15942";"6"
"907";"15943";"7"
"907";"15944";"8"
"907";"15945";"9"
"907";"15946";"10"
"907";"15947";"11"
"907";"15948";"12"
"907";"15949";"13"
"907";"15950";"14"
"907";"15951";"15"
"907";"15952";"16"
"907";"15953";"17"
"907";"15954";"18"
"907";"15955";"19"
"907";"15956";"20"
"907";"15957";"21"
"907";"15958";"22"
"907";"15959";"23"
"907";"15960";"24"
"907";"15961";"25"
"907";"15962";"26"
"907";"15963";"27"
"907";"15964";"28"
"907";"15965";"29"
"907";"15966";"30"
"907";"15967";"31"
"907";"15968";"32"
"907";"15969";"33"
"907";"15970";"34"
"907";"15971";"35"
"907";"15972";"36"
"907";"15973";"37"
"907";"15974";"38"
"907";"15975";"39"
"908";"15976";"1"
"908";"15977";"3"
"908";"15978";"4"
"908";"15979";"5"
"908";"15980";"6"
"908";"15981";"7"
"908";"15982";"8"
"908";"15983";"9"
"908";"15984";"10"
"908";"15985";"11"
"909";"15986";"16"
"910";"15987";"1"
"910";"15988";"2"
"910";"15989";"6"
"910";"15990";"7"
"910";"15991";"8"
"910";"15992";"9"
"910";"15993";"10"
"910";"15994";"11"
"910";"15995";"12"
"911";"15996";"3"
"911";"15997";"4"
"911";"15998";"5"
"911";"15999";"6"
"911";"16000";"8"
"911";"16001";"9"
"911";"16002";"10"
"911";"16003";"11"
"911";"16004";"12"
"911";"16005";"13"
"911";"16006";"14"
"911";"16007";"15"
"911";"16008";"16"
"911";"16009";"17"
"911";"16010";"18"
"911";"16011";"19"
"911";"16012";"23"
"911";"16013";"24"
"911";"16014";"25"
"912";"16015";"1"
"912";"16016";"2"
"912";"16017";"3"
"912";"16018";"6"
"912";"16019";"8"
"912";"16020";"9"
"912";"16021";"10"
"912";"16022";"11"
"912";"16023";"12"
"912";"16024";"13"
"912";"16025";"14"
"913";"16026";"5"
"913";"16027";"6"
"913";"16028";"7"
"913";"16029";"8"
"913";"16030";"9"
"913";"16031";"10"
"913";"16032";"11"
"913";"16033";"12"
"914";"16034";"1"
"914";"16035";"3"
"914";"16036";"4"
"914";"16037";"5"
"914";"16038";"6"
"914";"16039";"7"
"914";"16040";"8"
"914";"16041";"9"
"914";"16042";"10"
"914";"16043";"11"
"914";"16044";"13"
"915";"16045";"2"
"915";"16046";"3"
"915";"16047";"4"
"915";"16048";"6"
"915";"16049";"7"
"915";"16050";"10"
"915";"16051";"11"
"915";"16052";"12"
"915";"16053";"13"
"916";"16054";"1"
"916";"16055";"2"
"916";"16056";"3"
"916";"16057";"5"
"916";"16058";"6"
"916";"16059";"7"
"916";"16060";"8"
"916";"16061";"10"
"916";"16062";"11"
"916";"16063";"12"
"916";"16064";"14"
"918";"16065";"1"
"918";"16066";"2"
"918";"16067";"4"
"918";"16068";"5"
"918";"16069";"6"
"918";"16070";"7"
"918";"16071";"8"
"918";"16072";"9"
"918";"16073";"10"
"918";"16074";"11"
"918";"16075";"12"
"918";"16076";"13"
"918";"16077";"14"
"919";"16078";"1"
"919";"16079";"3"
"919";"16080";"4"
"919";"16081";"5"
"919";"16082";"6"
"919";"16083";"7"
"919";"16084";"8"
"919";"16085";"9"
"919";"16086";"10"
"919";"16087";"11"
"919";"16088";"12"
"919";"16089";"13"
"919";"16090";"14"
"921";"16091";"1"
"921";"16092";"2"
"921";"16093";"3"
"921";"16094";"4"
"921";"16095";"5"
"921";"16096";"6"
"921";"16097";"7"
"921";"16098";"8"
"921";"16099";"10"
"921";"16100";"11"
"921";"16101";"12"
"922";"16102";"4"
"922";"16103";"5"
"922";"16104";"7"
"922";"16105";"8"
"922";"16106";"9"
"922";"16107";"10"
"922";"16108";"11"
"922";"16109";"12"
"923";"16110";"2"
"923";"16111";"4"
"923";"16112";"5"
"923";"16113";"6"
"923";"16114";"7"
"923";"16115";"8"
"923";"16116";"9"
"923";"16117";"10"
"923";"16118";"11"
"924";"16119";"4"
"924";"16120";"6"
"924";"16121";"7"
"924";"16122";"9"
"924";"16123";"10"
"924";"16124";"11"
"924";"16125";"12"
"924";"16126";"15"
"924";"16127";"16"
"924";"16128";"17"
"924";"16129";"18"
"924";"16130";"19"
"924";"16131";"21"
"924";"16132";"22"
"924";"16133";"23"
"924";"16134";"24"
"924";"16135";"26"
"925";"16136";"1"
"925";"16137";"2"
"925";"16138";"3"
"925";"16139";"4"
"925";"16140";"6"
"925";"16141";"7"
"925";"16142";"9"
"925";"16143";"10"
"925";"16144";"11"
"925";"16145";"12"
"926";"16146";"2"
"926";"16147";"3"
"926";"16148";"4"
"926";"16149";"5"
"926";"16150";"8"
"926";"16151";"9"
"926";"16152";"10"
"926";"16153";"11"
"926";"16154";"12"
"926";"16155";"13"
"926";"16156";"14"
"927";"16157";"4"
"927";"16158";"5"
"927";"16159";"6"
"927";"16160";"7"
"927";"16161";"8"
"927";"16162";"9"
"927";"16163";"10"
"927";"16164";"12"
"927";"16165";"13"
"928";"16166";"1"
"928";"16167";"5"
"928";"16168";"7"
"928";"16169";"8"
"928";"16170";"9"
"928";"16171";"10"
"928";"16172";"11"
"928";"16173";"13"
"929";"16174";"1"
"929";"16175";"2"
"929";"16176";"3"
"929";"16177";"5"
"929";"16178";"6"
"929";"16179";"7"
"929";"16180";"8"
"929";"16181";"9"
"929";"16182";"10"
"929";"16183";"11"
"929";"16184";"12"
"929";"16185";"13"
"929";"16186";"14"
"929";"16187";"15"
"929";"16188";"16"
"929";"16189";"17"
"930";"16190";"1"
"930";"16191";"2"
"930";"16192";"3"
"930";"16193";"4"
"930";"16194";"5"
"930";"16195";"6"
"930";"16196";"7"
"930";"16197";"8"
"930";"16198";"9"
"930";"16199";"10"
"931";"16200";"4"
"931";"16201";"5"
"931";"16202";"7"
"931";"16203";"9"
"931";"16204";"10"
"931";"16205";"12"
"931";"16206";"14"
"931";"16207";"15"
"931";"16208";"16"
"931";"16209";"17"
"932";"16210";"1"
"932";"16211";"3"
"932";"16212";"7"
"932";"16213";"8"
"932";"16214";"9"
"932";"16215";"10"
"932";"16216";"13"
"932";"16217";"15"
"932";"16218";"16"
"932";"16219";"17"
"932";"16220";"18"
"933";"16221";"9"
"934";"16222";"1"
"934";"16223";"5"
"934";"16224";"6"
"934";"16225";"8"
"934";"16226";"9"
"934";"16227";"10"
"934";"16228";"11"
"934";"16229";"12"
"934";"16230";"13"
"934";"16231";"14"
"934";"16232";"15"
"934";"16233";"16"
"934";"16234";"17"
"934";"16235";"18"
"935";"16236";"2"
"935";"16237";"3"
"935";"16238";"5"
"935";"16239";"6"
"935";"16240";"7"
"935";"16241";"8"
"935";"16242";"9"
"935";"16243";"11"
"935";"16244";"13"
"935";"16245";"14"
"935";"16246";"15"
"935";"16247";"16"
"935";"16248";"17"
"935";"16249";"18"
"935";"16250";"19"
"936";"16251";"3"
"936";"16252";"4"
"936";"16253";"6"
"936";"16254";"7"
"936";"16255";"8"
"936";"16256";"9"
"936";"16257";"11"
"936";"16258";"12"
"936";"16259";"13"
"937";"16260";"1"
"937";"16261";"3"
"937";"16262";"5"
"937";"16263";"6"
"937";"16264";"7"
"937";"16265";"9"
"937";"16266";"10"
"937";"16267";"11"
"937";"16268";"12"
"938";"16269";"2"
"938";"16270";"6"
"938";"16271";"7"
"938";"16272";"8"
"938";"16273";"9"
"938";"16274";"10"
"938";"16275";"11"
"938";"16276";"13"
"938";"16277";"14"
"938";"16278";"16"
"938";"16279";"18"
"938";"16280";"20"
"938";"16281";"21"
"939";"16282";"2"
"939";"16283";"3"
"939";"16284";"4"
"939";"16285";"6"
"939";"16286";"7"
"939";"16287";"8"
"939";"16288";"9"
"939";"16289";"10"
"939";"16290";"15"
"940";"16291";"1"
"940";"16292";"3"
"940";"16293";"4"
"940";"16294";"5"
"940";"16295";"6"
"940";"16296";"7"
"940";"16297";"8"
"940";"16298";"9"
"940";"16299";"10"
"940";"16300";"11"
"940";"16301";"13"
"941";"16302";"1"
"941";"16303";"2"
"941";"16304";"4"
"941";"16305";"5"
"941";"16306";"6"
"941";"16307";"7"
"941";"16308";"8"
"941";"16309";"9"
"941";"16310";"10"
"941";"16311";"11"
"941";"16312";"12"
"941";"16313";"13"
"941";"16314";"14"
"943";"16315";"1"
"943";"16316";"2"
"943";"16317";"3"
"943";"16318";"4"
"943";"16319";"5"
"943";"16320";"6"
"943";"16321";"7"
"943";"16322";"9"
"943";"16323";"10"
"943";"16324";"11"
"943";"16325";"12"
"943";"16326";"13"
"943";"16327";"14"
"943";"16328";"15"
"943";"16329";"16"
"943";"16330";"17"
"944";"16331";"1"
"944";"16332";"3"
"944";"16333";"4"
"944";"16334";"6"
"944";"16335";"7"
"944";"16336";"9"
"944";"16337";"11"
"944";"16338";"14"
"944";"16339";"16"
"944";"16340";"17"
"944";"16341";"19"
"944";"16342";"21"
"945";"16343";"3"
"945";"16344";"4"
"945";"16345";"5"
"945";"16346";"6"
"945";"16347";"7"
"945";"16348";"8"
"945";"16349";"9"
"945";"16350";"10"
"945";"16351";"11"
"945";"16352";"12"
"945";"16353";"13"
"945";"16354";"14"
"945";"16355";"15"
"945";"16356";"17"
"945";"16357";"18"
"945";"16358";"19"
"945";"16359";"20"
"945";"16360";"21"
"945";"16361";"22"
"945";"16362";"23"
"945";"16363";"24"
"945";"16364";"25"
"945";"16365";"26"
"945";"16366";"27"
"945";"16367";"28"
"946";"16368";"1"
"946";"16369";"2"
"946";"16370";"3"
"946";"16371";"4"
"946";"16372";"6"
"946";"16373";"8"
"946";"16374";"9"
"946";"16375";"12"
"946";"16376";"13"
"946";"16377";"14"
"947";"16378";"1"
"947";"16379";"2"
"947";"16380";"3"
"947";"16381";"7"
"947";"16382";"8"
"947";"16383";"9"
"947";"16384";"11"
"947";"16385";"14"
"947";"16386";"15"
"947";"16387";"16"
"947";"16388";"17"
"947";"16389";"18"
"947";"16390";"19"
"947";"16391";"20"
"947";"16392";"21"
"950";"16393";"1"
"950";"16394";"2"
"950";"16395";"3"
"950";"16396";"4"
"950";"16397";"5"
"950";"16398";"6"
"950";"16399";"7"
"950";"16400";"8"
"950";"16401";"10"
"950";"16402";"11"
"951";"16403";"2"
"951";"16404";"3"
"951";"16405";"4"
"951";"16406";"5"
"951";"16407";"6"
"951";"16408";"7"
"951";"16409";"8"
"951";"16410";"9"
"951";"16411";"10"
"951";"16412";"11"
"951";"16413";"13"
"952";"16414";"2"
"952";"16415";"4"
"952";"16416";"5"
"952";"16417";"6"
"952";"16418";"7"
"952";"16419";"8"
"952";"16420";"10"
"952";"16421";"11"
"952";"16422";"12"
"952";"16423";"13"
"952";"16424";"14"
"954";"16425";"1"
"954";"16426";"2"
"954";"16427";"3"
"954";"16428";"5"
"954";"16429";"6"
"954";"16430";"7"
"954";"16431";"8"
"954";"16432";"9"
"954";"16433";"10"
"954";"16434";"11"
"954";"16435";"12"
"954";"16436";"13"
"954";"16437";"14"
"954";"16438";"15"
"954";"16439";"16"
