"artist_id";"name";"image_url"
"561";"Chris Cagle";"http://www.billboard.com/artist/299178/chris-cagle"
"562";"Kanye West, Jay-Z, Big Sean";"http://www.billboard.com/artist/276709/kanye-west"
"563";"Carly Rae Jepsen";"http://www.billboard.com/artist/298709/carly-rae-jepsen"
"564";"Lil Wayne Featuring Detail";"http://www.billboard.com/artist/307264/lil-wayne"
"565";"The Lonely Island Featuring Adam Levine & Kendrick Lamar";"http://www.billboard.com/artist/278544/alfred-henning"
"566";"Passion Pit";"http://www.billboard.com/artist/326858/passion-pit"
"567";"The Barden Bellas, The Treblemakers & The BU Harmonics";"http://www.billboard.com/artist/1490146/the-barden-bellas"
"568";"The Barden Bellas";"http://www.billboard.com/artist/1490146/the-barden-bellas"
"569";"Alex Clare";"http://www.billboard.com/artist/278447/alex-clare"
"570";"Juicy J Featuring Lil Wayne & 2 Chainz";"http://www.billboard.com/artist/305353/juicy-j"
"571";"Ludacris Featuring Usher & David Guetta";"http://www.billboard.com/artist/308504/ludacris"
"572";"Kid Ink Featuring Meek Mill & Wale";
"573";"Game Featuring Chris Brown, Tyga, Wiz Khalifa & Lil Wayne";"http://www.billboard.com/artist/1490221/game"
"574";"Frank Ocean";"http://www.billboard.com/artist/302378/frank-ocean"
"575";"Jonn Hart Featuring iamSU";
"576";"A$AP Rocky Featuring Skrillex & Birdy Nam Nam";
"577";"A$AP Rocky";"http://www.billboard.com/artist/275210/aap-rocky"
"578";"Rick Ross Featuring Wale & Drake";"http://www.billboard.com/artist/365033/rick-ross"
"579";"Lifehouse Featuring Natasha Bedingfield";"http://www.billboard.com/artist/307174/lifehouse"
"580";"Anne Hathaway";"http://www.billboard.com/artist/1482918/anne-hathaway"
"581";"Bridgit Mendler";"http://www.billboard.com/artist/297431/bridgit-mendler"
"582";"Justin Bieber Featuring Big Sean";"http://www.billboard.com/artist/305459/justin-bieber"
"583";"Meek Mill Featuring Kirko Bangz";"http://www.billboard.com/artist/310352/meek-mill"
"584";"Greg Bates";"http://www.billboard.com/artist/303119/greg-bates"
"585";"Samantha Barks";
"586";"Kelly Rowland Featuring Lil Wayne";"http://www.billboard.com/artist/305688/kelly-rowland"
"587";"Cher Lloyd Featuring Becky G";"http://www.billboard.com/artist/299063/cher-lloyd"
"588";"Kid Cudi";"http://www.billboard.com/artist/305822/kid-cudi"
"589";"DJ Drama, 2 Chainz, Meek Mill, Jeremih";"http://www.billboard.com/artist/303052/gracie-benedith"
"590";"2 Chainz Featuring Kanye West";"http://www.billboard.com/artist/431852/2-chainz"
"591";"Ludacris Featuring Kelly Rowland";"http://www.billboard.com/artist/308504/ludacris"
"592";"will.i.am Featuring Britney Spears";"http://www.billboard.com/artist/431547/william"
"593";"Terry McDermott";
"594";"50 Cent Featuring Eminem & Adam Levine";"http://www.billboard.com/artist/431969/50-cent"
"595";"Enrique Iglesias Featuring Sammy Adams";"http://www.billboard.com/artist/301773/enrique-iglesias"
"596";"Owl City & Carly Rae Jepsen";
"597";"French Montana Featuring Rick Ross, Drake, Lil Wayne";"http://www.billboard.com/artist/302488/french-montana"
"598";"Wiz Khalifa Featuring Akon";"http://www.billboard.com/artist/431494/wiz-khalifa"
"599";"Nicholas David";
"600";"Melanie Martinez";"http://www.billboard.com/artist/1493230/melanie-martinez"
"601";"Christina Perri Featuring Steve Kazee";"http://www.billboard.com/artist/299255/christina-perri"
"602";"Swedish House Mafia Feat. John Martin";"http://www.billboard.com/artist/281173/swedish-house-mafia"
"603";"David Guetta Featuring Sia";"http://www.billboard.com/artist/300445/david-guetta"
"604";"Christina Aguilera With Blake Shelton";
"605";"Grace Potter & The Nocturnals";"http://www.billboard.com/artist/303049/grace-potter-nocturnals"
"606";"Amanda Brown";"http://www.billboard.com/artist/1482449/amanda-brown"
"607";"Maroon 5 Featuring Wiz Khalifa";"http://www.billboard.com/artist/309663/maroon-5"
"608";"Trey Songz Featuring T.I.";"http://www.billboard.com/artist/430421/trey-songz"
"609";"Christina Aguilera";"http://www.billboard.com/artist/299251/christina-aguilera"
"610";"Brandy Featuring Chris Brown";"http://www.billboard.com/artist/297075/brandy"
"611";"Kanye West, Big Sean, Pusha T, 2 Chainz";
"612";"David Guetta Featuring Chris Brown & Lil Wayne";"http://www.billboard.com/artist/300445/david-guetta"
"613";"Jason Mraz";"http://www.billboard.com/artist/304259/jason-mraz"
"614";"2 Chainz Featuring Drake";"http://www.billboard.com/artist/431852/2-chainz"
"615";"Cher Lloyd";"http://www.billboard.com/artist/299063/cher-lloyd"
"616";"Sam Palladio & Clare Bowen";
"617";"matchbox twenty";"http://www.billboard.com/artist/309959/matchbox-twenty"
"618";"Meek Mill Featuring Drake";"http://www.billboard.com/artist/310352/meek-mill"
"619";"Kid Cudi Featuring King Chip";"http://www.billboard.com/artist/305822/kid-cudi"
"620";"fun. Featuring Janelle Monae";"http://www.billboard.com/artist/302552/fun"
"621";"Usher Featuring Rick Ross";"http://www.billboard.com/artist/430708/usher"
"622";"Love And Theft";"http://www.billboard.com/artist/308369/love-and-theft"
"623";"Keyshia Cole Featuring Lil Wayne";"http://www.billboard.com/artist/305806/keyshia-cole"
"624";"Chief Keef Featuring Lil Reese";"http://www.billboard.com/artist/299119/chief-keef"
"625";"John Legend Featuring Ludacris";"http://www.billboard.com/artist/304963/john-legend"
"626";"Kanye West, R. Kelly";
"627";"Calvin Harris Featuring Ne-Yo";"http://www.billboard.com/artist/275856/calvin-harris"
"628";"Linkin Park";"http://www.billboard.com/artist/307438/linkin-park"
"629";"Carly Rae Jepsen Featuring Justin Bieber";"http://www.billboard.com/artist/298709/carly-rae-jepsen"
"630";"Wale Featuring Rick Ross, Meek Mill & T-Pain";"http://www.billboard.com/artist/277789/wale"
"631";"Olly Murs Featuring Chiddy Bang";"http://www.billboard.com/artist/312520/olly-murs"
"632";"J. Cole Featuring Missy Elliott";"http://www.billboard.com/artist/276541/j-cole"
"633";"Kanye West  Jay-Z  Big Sean";
"634";"Josh Turner";"http://www.billboard.com/artist/305248/josh-turner"
"635";"Green Day";"http://www.billboard.com/artist/303108/green-day"
"636";"Flo Rida Featuring Sia";"http://www.billboard.com/artist/302239/flo-rida"
"637";"Grouplove";"http://www.billboard.com/artist/303178/grouplove"
"638";"No Doubt";"http://www.billboard.com/artist/312357/no-doubt"
"639";"B.o.B Featuring Taylor Swift";"http://www.billboard.com/artist/275499/bob"
"640";"Nero";"http://www.billboard.com/artist/312133/nero"
"641";"Driicky Graham";"http://www.billboard.com/artist/301321/driicky-graham"
"642";"Lil Wayne Featuring Big Sean";"http://www.billboard.com/artist/307264/lil-wayne"
"643";"Havana Brown Featuring Pitbull";"http://www.billboard.com/artist/303341/havana-brown"
"644";"Gym Class Heroes Featuring Ryan Tedder";
"645";"Slaughterhouse Featuring Eminem";"http://www.billboard.com/artist/279571/slaughterhouse"
"646";"DJ Khaled Featuring Kanye West & Rick Ross";"http://www.billboard.com/artist/299939/dj-khaled"
"647";"DJ Khaled Featuring Chris Brown, Rick Ross, Nicki Minaj & Lil Wayne";"http://www.billboard.com/artist/299939/dj-khaled"
"648";"Pitbull";"http://www.billboard.com/artist/1490081/pitbull"
"649";"2 Chainz Featuring Lil Wayne";"http://www.billboard.com/artist/431852/2-chainz"
"650";"Nicki Minaj Featuring 2 Chainz";"http://www.billboard.com/artist/312259/nicki-minaj"
"651";"Lupe Fiasco";"http://www.billboard.com/artist/308591/lupe-fiasco"
"652";"50 Cent Featuring Dr. Dre & Alicia Keys";"http://www.billboard.com/artist/431969/50-cent"
"653";"Drake Featuring The Weeknd";"http://www.billboard.com/artist/301284/drake"
"654";"Young Jeezy Featuring Ne-Yo";"http://www.billboard.com/artist/431677/young-jeezy"
"655";"Toby Keith";"http://www.billboard.com/artist/430048/toby-keith"
"656";"The Killers";"http://www.billboard.com/artist/418396/killers"
"657";"Pusha T   Kanye West";
"658";"T.I.";"http://www.billboard.com/artist/277486/ti"
"659";"Drake Featuring Lil Wayne";"http://www.billboard.com/artist/301284/drake"
"660";"Skrillex Featuring Sirah";"http://www.billboard.com/artist/279545/skrillex"
"661";"M83.";
"662";"Dave Matthews Band";"http://www.billboard.com/artist/300379/dave-matthews-band"
"663";"Pitbull Featuring Shakira";"http://www.billboard.com/artist/1490081/pitbull"
"664";"Nicki Minaj Featuring Chris Brown";"http://www.billboard.com/artist/312259/nicki-minaj"
"665";"LoveRance Featuring IamSu & Skipper or 50 Cent";"http://www.billboard.com/artist/308374/loverance"
"666";"Kirko Bangz";"http://www.billboard.com/artist/305960/kirko-bangz"
"667";"Drake Featuring Rihanna";"http://www.billboard.com/artist/301284/drake"
"668";"LMFAO Featuring Lauren Bennett & GoonRock";"http://www.billboard.com/artist/276754/lmfao"
"669";"Rihanna Featuring Chris Brown";"http://www.billboard.com/artist/365068/rihanna"
"670";"Travis Porter Featuring Tyga";"http://www.billboard.com/artist/430388/travis-porter"
"671";"Rihanna Featuring Calvin Harris";"http://www.billboard.com/artist/365068/rihanna"
"672";"Wale Featuring Rick Ross, Meek Mill, & T-Pain";"http://www.billboard.com/artist/277789/wale"
"673";"BTR";
"674";"Justin Bieber Featuring Drake";"http://www.billboard.com/artist/305459/justin-bieber"
"675";"Michel Telo";"http://www.billboard.com/artist/310951/michel-tel"
"676";"B.o.B";"http://www.billboard.com/artist/275499/bob"
"677";"Tyga Featuring Lil Wayne";"http://www.billboard.com/artist/430631/tyga"
"678";"LMFAO";"http://www.billboard.com/artist/276754/lmfao"
"679";"Waka Flocka Flame Featuring Nicki Minaj, Tyga & Flo Rida";"http://www.billboard.com/artist/277783/waka-flocka-flame"
"680";"Andy Grammer";"http://www.billboard.com/artist/279186/andy-grammer"
"681";"David Guetta Featuring Nicki Minaj";"http://www.billboard.com/artist/300445/david-guetta"
"682";"Jay Sean Featuring Pitbull";"http://www.billboard.com/artist/304297/jay-sean"
"683";"Maroon 5 Featuring Christina Aguilera";"http://www.billboard.com/artist/309663/maroon-5"
"684";"Ca$hOut";"http://www.billboard.com/artist/275741/cah-out"
"685";"Snoop Dogg & Wiz Khalifa Featuring Bruno Mars";
"686";"Gym Class Heroes Featuring Neon Hitch";"http://www.billboard.com/artist/303282/gym-class-heroes"
"687";"Drake Featuring The Weekend";"http://www.billboard.com/artist/301284/drake"
"688";"Kenny Chesney & Tim McGraw";
"689";"Tyga";"http://www.billboard.com/artist/430631/tyga"
"690";"Tony Lucca";"http://www.billboard.com/artist/1561892/sonia-saldivar-hull"
"691";"Adam Levine & Tony Lucca";
"692";"Rihanna Featuring Jay-Z";"http://www.billboard.com/artist/365068/rihanna"
"693";"Jermaine Paul";"http://www.billboard.com/artist/304480/jermaine-paul"
"694";"Christina Aguilera & Chris Mann";
"695";"Fat Joe Featuring Chris Brown";"http://www.billboard.com/artist/302021/fat-joe"
"696";"Juliet Simms";"http://www.billboard.com/artist/305393/juliet-simms"
"697";"Taylor Swift Featuring The Civil Wars";"http://www.billboard.com/artist/371422/taylor-swift"
"698";"Skrillex";"http://www.billboard.com/artist/279545/skrillex"
"699";"Pitbull Featuring Chris Brown";"http://www.billboard.com/artist/1490081/pitbull"
"700";"Chris Brown Featuring Kevin K-MAC McCall";"http://www.billboard.com/artist/1486846/chris-brown"
"701";"Rick Ross Featuring Drake & French Montana";"http://www.billboard.com/artist/365033/rick-ross"
"702";"Mac Miller";"http://www.billboard.com/artist/276901/mac-miller"
"703";"Future Featuring T.I.";"http://www.billboard.com/artist/302577/future"
"704";"Kanye West Featuring DJ Khaled";"http://www.billboard.com/artist/276709/kanye-west"
"705";"Gotye";"http://www.billboard.com/artist/303039/gotye"
"706";"Jennifer Hudson & Ne-Yo Featuring Rick Ross";
"707";"Jay Z  Kanye West";
"708";"J. Cole Featuring Trey Songz";"http://www.billboard.com/artist/276541/j-cole"
"709";"K'Naan Featuring Nelly Furtado";"http://www.billboard.com/artist/276619/knaan"
"710";"Montgomery Gentry";"http://www.billboard.com/artist/311779/montgomery-gentry"
"711";"Lil Wayne Featuring Bruno Mars";"http://www.billboard.com/artist/307264/lil-wayne"
"712";"Outasight";"http://www.billboard.com/artist/321492/outasight"
"713";"Coldplay Featuring Rihanna";"http://www.billboard.com/artist/299516/coldplay"
"714";"Shinedown";"http://www.billboard.com/artist/279123/shinedown"
"715";"Melanie Fiona";"http://www.billboard.com/artist/310413/melanie-fiona"
"716";"Waka Flocka Flame Featuring Trey Songz";"http://www.billboard.com/artist/277783/waka-flocka-flame"
"717";"Sean Paul";"http://www.billboard.com/artist/1490159/sean-paul"
"718";"Diggy Featuring Jeremih";"http://www.billboard.com/artist/300938/diggy"
"719";"Madonna Featuring Nicki Minaj & M.I.A.";"http://www.billboard.com/artist/308786/madonna"
"720";"Young Jeezy Featuring Jay-Z & Andre 3000";"http://www.billboard.com/artist/431677/young-jeezy"
"721";"Mary J. Blige Featuring Drake";
"722";"Dev & Enrique Iglesias";
"723";"David Guetta Featuring Usher";"http://www.billboard.com/artist/300445/david-guetta"
"724";"Maroon 5 Featuring Rozzi Crane";"http://www.billboard.com/artist/309663/maroon-5"
"725";"Bella Thorne";"http://www.billboard.com/artist/281154/bella-thorne"
"726";"Big Sean Featuring Nicki Minaj";"http://www.billboard.com/artist/281681/big-sean"
"727";"Florence + The Machine";"http://www.billboard.com/artist/302247/florence-machine"
"728";"Breathe Carolina";"http://www.billboard.com/artist/297103/breathe-carolina"
"729";"Foster The People";"http://www.billboard.com/artist/302313/foster-people"
"730";"Selena Gomez & The Scene";"http://www.billboard.com/artist/278619/selena-gomez-scene"
"731";"Wale Featuring Miguel";"http://www.billboard.com/artist/277789/wale"
"732";"Young The Giant";"http://www.billboard.com/artist/431693/young-the-giant"
"733";"Far*East Movement Featuring Justin Bieber";
"734";"Estelle";"http://www.billboard.com/artist/301898/estelle"
"735";"Whitney Houston";"http://www.billboard.com/artist/431329/whitney-houston"
"736";"Gym Class Heroes Featuring Adam Levine";"http://www.billboard.com/artist/303282/gym-class-heroes"
"737";"Drake Featuring Nicki Minaj";"http://www.billboard.com/artist/301284/drake"
"738";"Tyga Featuring Nicki Minaj";"http://www.billboard.com/artist/430631/tyga"
"739";"Hot Chelle Rae Featuring New Boyz";"http://www.billboard.com/artist/303616/hot-chelle-rae"
"740";"Martina McBride";"http://www.billboard.com/artist/309763/martina-mcbride"
"741";"Meek Mill Featuring T.I., Birdman, Lil Wayne, DJ Khaled, Rick Ross & Swizz Beatz";"http://www.billboard.com/artist/310352/meek-mill"
"742";"Jay Z  Kanye West Featuring Frank Ocean";
"743";"deadmau5 Featuring Greta Svabo Bech";"http://www.billboard.com/artist/300586/deadmau5"
"744";"Meek Mill Featuring T.I., Birdman Lil Wayne, DJ Khaled, Rick Ross & Swizz Beatz";"http://www.billboard.com/artist/310352/meek-mill"
"745";"Lindsey Pavao";"http://www.billboard.com/artist/307429/lindsey-pavao"
"746";"Glee Cast Featuring Ricky Martin";
"747";"T-Pain Featuring Wiz Khalifa & Lily Allen";"http://www.billboard.com/artist/277474/t-pain"
"748";"B.o.B Featuring Lil Wayne";"http://www.billboard.com/artist/275499/bob"
"749";"Rick Ross Featuring Nicki Minaj";"http://www.billboard.com/artist/365033/rick-ross"
"750";"Glee Cast Featuring 2Cellos";
"751";"Waka Flocka Flame Featuring Drake";"http://www.billboard.com/artist/277783/waka-flocka-flame"
"752";"YG Featuring Tyga, Snoopd Dogg & Nipsey Hussle";
"753";"Pitbull Featuring Ne-Yo, Afrojack & Nayer";"http://www.billboard.com/artist/1490081/pitbull"
"754";"will.i.am Featuring Mick Jagger & Jennifer Lopez";
"755";"Beyonce Featuring Andre 3000";"http://www.billboard.com/artist/281569/beyonce"
"756";"Cobra Starship Featuring Sabi";"http://www.billboard.com/artist/299483/cobra-starship"
"757";"David Nail Featuring Sarah Buxton";"http://www.billboard.com/artist/300484/david-nail"
"758";"Chris Brown Featuring Kevin McCall";"http://www.billboard.com/artist/1486846/chris-brown"
"759";"Edens Edge";"http://www.billboard.com/artist/301444/edens-edge"
"760";"Van Halen";"http://www.billboard.com/artist/277707/van-halen"
"761";"Snow Patrol";"http://www.billboard.com/artist/279670/snow-patrol"
"762";"Nickelback";"http://www.billboard.com/artist/312256/nickelback"
"763";"MGK Featuring Waka Flocka Flame";"http://www.billboard.com/artist/276871/mgk"
"764";"Nicki Minaj Featuring Rihanna";"http://www.billboard.com/artist/312259/nicki-minaj"
"765";"3OH!3";"http://www.billboard.com/artist/431924/3oh3"
"766";"Wale Featuring Jeremih & Rick Ross";"http://www.billboard.com/artist/277789/wale"
"767";"B.o.B Featuring Andre 3000";"http://www.billboard.com/artist/275499/bob"
"768";"Rascal Flatts Featuring Natasha Bedingfield";"http://www.billboard.com/artist/362685/rascal-flatts"
"769";"Lil Wayne";"http://www.billboard.com/artist/307264/lil-wayne"
"770";"V.I.C.";"http://www.billboard.com/artist/277670/vic"
"771";"Roscoe Dash";"http://www.billboard.com/artist/368933/roscoe-dash"
"772";"Adam Lambert";"http://www.billboard.com/artist/278006/adam-lambert"
"773";"Justin Bieber Featuring Busta Rhymes";"http://www.billboard.com/artist/305459/justin-bieber"
"774";"Ke$ha Featuring Lil Wayne, Wiz Khalifa, T.I. & Andre 3000";
"775";"Dev";"http://www.billboard.com/artist/300833/dev"
"776";"T-Pain Featuring Lil Wayne";"http://www.billboard.com/artist/277474/t-pain"
"777";"Romeo Santos Featuring Usher";"http://www.billboard.com/artist/367968/romeo-santos"
"778";"Ace Hood Featuring Chris Brown";"http://www.billboard.com/artist/277937/ace-hood"
"779";"Big Sean Featuring Kanye West & Roscoe Dash";"http://www.billboard.com/artist/281681/big-sean"
"780";"Enrique Iglesias Featuring Pitbull & The WAV.s";"http://www.billboard.com/artist/301773/enrique-iglesias"
"781";"Jay Z  Kanye West Featuring Otis Redding";
"782";"Alexandra Stan";"http://www.billboard.com/artist/278503/alexandra-stan"
"783";"Pitbull Featuring Marc Anthony";"http://www.billboard.com/artist/1490081/pitbull"
"784";"Mana Featuring Prince Royce";"http://www.billboard.com/artist/309132/man"
"785";"Drake Featuring Birdman";"http://www.billboard.com/artist/301284/drake"
"786";"Bad Meets Evil Featuring Bruno Mars";"http://www.billboard.com/artist/280449/bad-meets-evil"
"787";"Matt Nathanson Featuring Sugarland";"http://www.billboard.com/artist/310031/matt-nathanson"
"788";"Faith Hill";"http://www.billboard.com/artist/276160/faith-hill"
"789";"Ronnie Dunn";"http://www.billboard.com/artist/368468/ronnie-dunn"
"790";"Chris Brown Feat. Ludacris";"http://www.billboard.com/artist/1486846/chris-brown"
"791";"Red Hot Chili Peppers";"http://www.billboard.com/artist/364771/red-hot-chili-peppers"
"792";"Hot Chelle Rae";"http://www.billboard.com/artist/303616/hot-chelle-rae"
"793";"Rodney Atkins";"http://www.billboard.com/artist/367148/rodney-atkins"
"794";"New Boyz Feat. Chris Brown";"http://www.billboard.com/artist/312160/new-boyz"
"795";"Wale Featuring Meek Mill & Rick Ross";"http://www.billboard.com/artist/277789/wale"
"796";"Mindless Behavior Featuring Diggy";
"797";"Justin Bieber Duet With Mariah Carey";
"798";"Bow Wow Featuring Lil Wayne";"http://www.billboard.com/artist/297014/bow-wow"
"799";"Justin Bieber Featuring Usher";"http://www.billboard.com/artist/305459/justin-bieber"
"800";"Afrojack Featuring Eva Simons";"http://www.billboard.com/artist/278126/afrojack"
"801";"Kaskade Featuring Neon Trees";"http://www.billboard.com/artist/305529/kaskade"
"802";"Lloyd Featuring Andre 3000 & Lil Wayne";"http://www.billboard.com/artist/1496550/lloyd"
"803";"Brad Paisley Duet With Carrie Underwood";
"804";"Sean Paul Featuring Alexis Jordan";"http://www.billboard.com/artist/1490159/sean-paul"
"805";"Wale Featuring Kid Cudi";"http://www.billboard.com/artist/277789/wale"
"806";"Trace Adkins";"http://www.billboard.com/artist/430324/trace-adkins"
"807";"China Anne McClain";
"808";"Tyga Featuring Drake";"http://www.billboard.com/artist/430631/tyga"
"809";"Evanescence";"http://www.billboard.com/artist/301942/evanescence"
"810";"Matt Nathanson";"http://www.billboard.com/artist/310031/matt-nathanson"
"811";"Taio Cruz Featuring Flo Rida";"http://www.billboard.com/artist/277535/taio-cruz"
"812";"T.I. Featuring Big K.R.I.T.";"http://www.billboard.com/artist/277486/ti"
"813";"Kenny Chesney Featuring Grace Potter";"http://www.billboard.com/artist/305717/kenny-chesney"
"814";"Iyaz Featuring Travie McCoy";"http://www.billboard.com/artist/303959/iyaz"
"815";"Steve Holy";"http://www.billboard.com/artist/280611/steve-holy"
"816";"Blink-182";"http://www.billboard.com/artist/298592/blink-182"
"817";"Kreayshawn";"http://www.billboard.com/artist/306077/kreayshawn"
"818";"Foo Fighters";"http://www.billboard.com/artist/302285/foo-fighters"
"819";"Tyga Featuring Chris Richardson";"http://www.billboard.com/artist/430631/tyga"
"820";"Zac Brown Band Featuring Jimmy Buffett";"http://www.billboard.com/artist/431745/zac-brown-band"
"821";"Birdman Featuring Nicki Minaj & Lil Wayne";"http://www.billboard.com/artist/286105/birdman"
"822";"Chris Brown Featuring Benny Benassi";"http://www.billboard.com/artist/1486846/chris-brown"
"823";"The Black Eyed Peas";"http://www.billboard.com/artist/385091/black-eyed-peas"
"824";"Hugh Laurie";"http://www.billboard.com/artist/303683/hugh-laurie"
"825";"David Guetta Featuring Flo Rida & Nicki Minaj";"http://www.billboard.com/artist/300445/david-guetta"
"826";"Lupe Fiasco Featuring Trey Songz";"http://www.billboard.com/artist/308591/lupe-fiasco"
"827";"Tony Bennett & Amy Winehouse";
"828";"JoJo";"http://www.billboard.com/artist/304749/jojo"
"829";"Pistol Annies";"http://www.billboard.com/artist/339497/pistol-annies"
"830";"Katy Perry Featuring Kanye West";
"831";"Lil Wayne Featuring Drake & Jadakiss";"http://www.billboard.com/artist/307264/lil-wayne"
"832";"Lil Wayne Featuring T-Pain";"http://www.billboard.com/artist/307264/lil-wayne"
"833";"Lil Wayne Featuring John Legend";"http://www.billboard.com/artist/307264/lil-wayne"
"834";"Jennifer Lopez Featuring Lil Wayne";"http://www.billboard.com/artist/304444/jennifer-lopez"
"835";"David Guetta Featuring Jennifer Hudson";"http://www.billboard.com/artist/300445/david-guetta"
"836";"T-Pain Featuring Joey Galaxy";
"837";"Tinie Tempah Featuring Wiz Khalifa";"http://www.billboard.com/artist/430002/tinie-tempah"
"838";"Game";"http://www.billboard.com/artist/1490221/game"
"839";"Jason Aldean With Kelly Clarkson";
"840";"Martin Solveig & Dragonette";
"841";"New Boyz Featuring Chris Brown";"http://www.billboard.com/artist/312160/new-boyz"
"842";"Nicole Scherzinger";"http://www.billboard.com/artist/312283/nicole-scherzinger"
"843";"Wiz Khalifa Featuring Too $hort";"http://www.billboard.com/artist/431494/wiz-khalifa"
"844";"Brad Paisley Featuring Alabama";"http://www.billboard.com/artist/297053/brad-paisley"
"845";"Big Sean Featuring Chris Brown";"http://www.billboard.com/artist/281681/big-sean"
"846";"T.I. Featuring B.o.B.";"http://www.billboard.com/artist/277486/ti"
"847";"Trey Songz Featuring Drake";"http://www.billboard.com/artist/430421/trey-songz"
"848";"Chris Brown Featuring Lil Wayne & Busta Rhymes";"http://www.billboard.com/artist/1486846/chris-brown"
"849";"T-Pain Featuring Chris Brown";"http://www.billboard.com/artist/277474/t-pain"
"850";"Nicole Scherzinger Featuring 50 Cent";"http://www.billboard.com/artist/312283/nicole-scherzinger"
"851";"Five Finger Death Punch";"http://www.billboard.com/artist/302183/five-finger-death-punch"
"852";"Mat Kearney";"http://www.billboard.com/artist/309953/mat-kearney"
"853";"Lil Wayne Featuring Rick Ross";"http://www.billboard.com/artist/307264/lil-wayne"
"854";"DJ Drama Featuring Fabolous, Roscoe Dash & Wiz Khalifa";"http://www.billboard.com/artist/276016/dj-drama"
"855";"Jay-Z & Kanye West Featuring Otis Redding";
"856";"Enrique Iglesias With Usher Featuring Lil Wayne";
"857";"Kirk Franklin";"http://www.billboard.com/artist/305956/kirk-franklin"
"858";"Cee Lo Green";"http://www.billboard.com/artist/298842/cee-lo-green"
"859";"50 Cent";"http://www.billboard.com/artist/431969/50-cent"
"860";"YC Featuring Future";"http://www.billboard.com/artist/431573/yc"
"861";"Young Jeezy Featuring Lil Wayne";"http://www.billboard.com/artist/431677/young-jeezy"
"862";"Ace Hood";"http://www.billboard.com/artist/277937/ace-hood"
"863";"Marsha Ambrosius";"http://www.billboard.com/artist/309681/marsha-ambrosius"
"864";"Bella Thorne & Zendaya";
"865";"Seether";"http://www.billboard.com/artist/278593/seether"
"866";"Javier Colon";"http://www.billboard.com/artist/304273/javier-colon"
"867";"Don Omar";"http://www.billboard.com/artist/301133/don-omar"
"868";"Dia Frampton";"http://www.billboard.com/artist/300859/dia-frampton"
"869";"Adam Levine & Javier Colon";
"870";"Blake Shelton & Dia Frampton";
"871";"Tinie Tempah Featuring Eric Turner";"http://www.billboard.com/artist/430002/tinie-tempah"
"872";"David Guetta Featuring Taio Cruz & Ludacris";"http://www.billboard.com/artist/300445/david-guetta"
"873";"Christina Aguilera & Beverly McClellan";
"874";"Vicci Martinez";"http://www.billboard.com/artist/430827/vicci-martinez"
"875";"Pitbull Featuring T-Pain & Sean Paul";"http://www.billboard.com/artist/1490081/pitbull"
"876";"New Boyz Featuring The Cataracs & Dev";"http://www.billboard.com/artist/312160/new-boyz"
"877";"Iyaz";"http://www.billboard.com/artist/303959/iyaz"
"878";"Big Sean Featuring Wiz Khalifa";"http://www.billboard.com/artist/281681/big-sean"
"879";"Jeremih Featuring 50 Cent";"http://www.billboard.com/artist/304467/jeremih"
"880";"Victorious Cast Featuring Victoria Justice";"http://www.billboard.com/artist/430898/victorious-cast"
"881";"Xenia";"http://www.billboard.com/artist/277887/xenia"
"882";"Chris Brown Featuring Justin Bieber";"http://www.billboard.com/artist/1486846/chris-brown"
"883";"Jill Scott Featuring Anthony Hamilton";"http://www.billboard.com/artist/304613/jill-scott"
"884";"Jason Aldean Featuring Ludacris";"http://www.billboard.com/artist/304236/jason-aldean"
"885";"Jessie J Featuring B.o.B";"http://www.billboard.com/artist/304565/jessie-j"
"886";"Shania Twain";"http://www.billboard.com/artist/278910/shania-twain"
"887";"Dr. Dre Featuring Eminem & Skylar Grey";"http://www.billboard.com/artist/301270/dr-dre"
"888";"Casey Weston";"http://www.billboard.com/artist/298778/casey-weston"
"889";"Joe Jonas";"http://www.billboard.com/artist/304815/joe-jonas"
"890";"Mike Posner Featuring Lil Wayne";"http://www.billboard.com/artist/311215/mike-posner"
"891";"Lauren Alaina";"http://www.billboard.com/artist/306644/lauren-alaina"
"892";"Don Omar & Lucenzo";
"893";"Rej3ctz";"http://www.billboard.com/artist/364837/rej3ctz"
"894";"My Chemical Romance";"http://www.billboard.com/artist/311975/my-chemical-romance"
"895";"Steven Tyler";"http://www.billboard.com/artist/280697/steven-tyler"
"896";"Reeve Carney Featuring Bono & The Edge";"http://www.billboard.com/artist/364803/reeve-carney"
"897";"Enrique Iglesias Wtih Usher Featuring Lil Wayne";
"898";"Nicki Minaj Featuring Drake";"http://www.billboard.com/artist/312259/nicki-minaj"
"899";"Rick Ross Featuring Lil Wayne Or T.I.";"http://www.billboard.com/artist/365033/rick-ross"
"900";"Glee Cast Featuring Jonathan Groff";
"901";"Big Time Rush";"http://www.billboard.com/artist/281692/big-time-rush"
"902";"Ashton Shepherd";"http://www.billboard.com/artist/280087/ashton-shepherd"
"903";"Travis Porter";"http://www.billboard.com/artist/430388/travis-porter"
"904";"The Lonely Island Featuring Michael Bolton";"http://www.billboard.com/artist/418536/lonely-island"
"905";"Enrique Iglesias Featuring Ludacris & DJ Frank E";"http://www.billboard.com/artist/301773/enrique-iglesias"
"906";"Jordin Sparks";"http://www.billboard.com/artist/305200/jordin-sparks"
"907";"Bad Meets Evil";"http://www.billboard.com/artist/280449/bad-meets-evil"
